,DAY,DRUNK_DR,FATALS,HOUR,LATITUDE,LONGITUD,MINUTE,MONTH,STATE,YEAR
10406,23.0,0.0,1.0,14.0,38.3205,-86.14606667,5.0,4.0,18.0,2013.0
10407,20.0,0.0,1.0,11.0,41.58636111,-86.41254167,50.0,4.0,18.0,2013.0
10408,22.0,1.0,1.0,20.0,41.2852,-85.81971667,27.0,4.0,18.0,2013.0
10409,24.0,0.0,1.0,18.0,39.94685278,-85.25214444,35.0,4.0,18.0,2013.0
10410,24.0,1.0,1.0,19.0,39.30548611,-86.13919722,58.0,4.0,18.0,2013.0
10411,3.0,0.0,1.0,17.0,39.55200278,-86.94538889,8.0,3.0,18.0,2013.0
10412,25.0,0.0,1.0,2.0,41.70703056,-86.80585833,3.0,4.0,18.0,2013.0
10413,29.0,1.0,1.0,1.0,41.48369444,-86.70052778,14.0,4.0,18.0,2013.0
10414,29.0,1.0,1.0,18.0,39.09436111,-86.06364444,15.0,4.0,18.0,2013.0
10415,29.0,0.0,1.0,21.0,41.67900556,-86.31145556,5.0,4.0,18.0,2013.0
10416,30.0,0.0,1.0,15.0,41.68627222,-86.31727778,46.0,4.0,18.0,2013.0
10417,30.0,1.0,1.0,7.0,40.48338889,-86.10746111,27.0,4.0,18.0,2013.0
10418,29.0,0.0,1.0,17.0,39.89920556,-86.03297778,50.0,4.0,18.0,2013.0
10419,19.0,1.0,1.0,22.0,40.11330833,-85.73469722,50.0,4.0,18.0,2013.0
10420,30.0,0.0,1.0,14.0,38.32865,-85.76010278,15.0,4.0,18.0,2013.0
10421,1.0,0.0,1.0,0.0,41.57596111,-87.12443056,20.0,5.0,18.0,2013.0
10422,27.0,1.0,1.0,5.0,39.82474444,-86.16385,32.0,4.0,18.0,2013.0
10423,30.0,0.0,1.0,16.0,38.0126,-87.47355278,51.0,4.0,18.0,2013.0
10424,1.0,0.0,1.0,11.0,40.18190278,-85.38164722,20.0,5.0,18.0,2013.0
10425,25.0,0.0,1.0,6.0,39.63918889,-86.77000833,44.0,4.0,18.0,2013.0
10426,30.0,1.0,1.0,21.0,41.64252222,-86.99469167,20.0,4.0,18.0,2013.0
10427,4.0,1.0,1.0,2.0,40.49852222,-86.10021667,0.0,5.0,18.0,2013.0
10428,4.0,0.0,1.0,14.0,40.77186111,-87.12325,52.0,5.0,18.0,2013.0
10429,4.0,0.0,1.0,5.0,41.74828611,-85.36855,40.0,4.0,18.0,2013.0
10430,30.0,0.0,1.0,16.0,39.66268889,-87.37480278,54.0,4.0,18.0,2013.0
10431,5.0,0.0,1.0,16.0,39.81776389,-84.98920556,24.0,5.0,18.0,2013.0
10432,29.0,0.0,1.0,17.0,39.24108333,-84.947875,55.0,4.0,18.0,2013.0
10433,4.0,0.0,1.0,21.0,39.73609444,-86.08272778,42.0,5.0,18.0,2013.0
10434,6.0,1.0,1.0,16.0,99.9999,999.9999,17.0,5.0,18.0,2013.0
10435,28.0,0.0,2.0,15.0,41.60376111,-87.34478333,45.0,4.0,18.0,2013.0
10436,5.0,1.0,1.0,3.0,41.53270556,-87.28714444,30.0,5.0,18.0,2013.0
10437,4.0,0.0,1.0,13.0,40.81875278,-87.16341944,53.0,5.0,18.0,2013.0
10438,9.0,0.0,1.0,23.0,41.47120556,-87.31303889,39.0,5.0,18.0,2013.0
10439,9.0,1.0,1.0,1.0,41.60986111,-87.4537,39.0,5.0,18.0,2013.0
10440,11.0,1.0,1.0,17.0,39.56611667,-86.09334167,42.0,5.0,18.0,2013.0
10441,7.0,0.0,1.0,15.0,41.33237222,-86.271225,40.0,5.0,18.0,2013.0
10442,11.0,0.0,2.0,2.0,39.796375,-86.11189722,47.0,5.0,18.0,2013.0
10443,11.0,0.0,1.0,2.0,41.48058333,-85.65356944,34.0,5.0,18.0,2013.0
10444,11.0,0.0,1.0,19.0,39.69790556,-85.91211389,10.0,5.0,18.0,2013.0
10445,14.0,1.0,1.0,0.0,40.11833333,-86.18297222,55.0,5.0,18.0,2013.0
10446,15.0,0.0,1.0,1.0,41.63953611,-85.70508056,20.0,5.0,18.0,2013.0
10447,15.0,0.0,1.0,15.0,99.9999,999.9999,56.0,5.0,18.0,2013.0
10448,12.0,0.0,1.0,2.0,39.91242222,-86.17341389,51.0,5.0,18.0,2013.0
10449,11.0,1.0,1.0,4.0,40.77785278,-85.96796389,30.0,5.0,18.0,2013.0
10450,17.0,0.0,1.0,11.0,40.78738889,-87.43886389,0.0,5.0,18.0,2013.0
10451,17.0,1.0,1.0,15.0,99.9999,999.9999,4.0,5.0,18.0,2013.0
10452,17.0,1.0,1.0,3.0,39.75791111,-86.06397222,10.0,5.0,18.0,2013.0
10453,19.0,1.0,1.0,7.0,40.82465833,-86.57166667,16.0,5.0,18.0,2013.0
10454,15.0,0.0,1.0,5.0,38.45093333,-86.26137778,55.0,5.0,18.0,2013.0
10455,21.0,1.0,1.0,17.0,38.94706944,-85.83438333,56.0,5.0,18.0,2013.0
10456,14.0,0.0,1.0,19.0,40.47749167,-86.86870833,21.0,5.0,18.0,2013.0
10457,23.0,0.0,1.0,8.0,40.12081944,-86.99782778,30.0,5.0,18.0,2013.0
10458,13.0,0.0,1.0,23.0,39.79631111,-86.055925,5.0,4.0,18.0,2013.0
10459,1.0,0.0,1.0,17.0,39.75167222,-86.15819722,47.0,5.0,18.0,2013.0
10460,15.0,0.0,1.0,23.0,38.24373889,-85.95608611,30.0,5.0,18.0,2013.0
10461,23.0,0.0,1.0,21.0,39.83304722,-86.08370833,34.0,5.0,18.0,2013.0
10462,27.0,0.0,1.0,23.0,41.11766111,-85.17933889,48.0,5.0,18.0,2013.0
10463,19.0,0.0,1.0,14.0,38.68155278,-85.88899167,38.0,5.0,18.0,2013.0
10464,28.0,0.0,1.0,6.0,39.88214444,-86.22188889,57.0,5.0,18.0,2013.0
10465,30.0,0.0,1.0,7.0,39.46017778,-87.46474722,0.0,5.0,18.0,2013.0
10466,11.0,0.0,1.0,11.0,39.76493333,-86.26257778,5.0,5.0,18.0,2013.0
10467,28.0,0.0,1.0,16.0,41.54646667,-86.89708889,15.0,4.0,18.0,2013.0
10468,1.0,0.0,1.0,18.0,40.91907222,-87.1225,32.0,6.0,18.0,2013.0
10469,31.0,1.0,1.0,9.0,40.45032778,-86.89523333,14.0,5.0,18.0,2013.0
10470,1.0,1.0,1.0,7.0,39.42053611,-86.38930278,13.0,6.0,18.0,2013.0
10471,29.0,0.0,1.0,18.0,41.53728056,-87.43718333,59.0,5.0,18.0,2013.0
10472,4.0,0.0,1.0,1.0,41.50619722,-87.42751389,13.0,6.0,18.0,2013.0
10473,2.0,0.0,1.0,15.0,40.33322778,-86.56218056,17.0,6.0,18.0,2013.0
10474,5.0,0.0,1.0,19.0,41.04761667,-85.12837222,30.0,6.0,18.0,2013.0
10475,16.0,0.0,1.0,20.0,41.05473889,-86.32553611,30.0,5.0,18.0,2013.0
10476,3.0,0.0,1.0,18.0,37.88503056,-87.95508333,50.0,6.0,18.0,2013.0
10477,1.0,1.0,1.0,8.0,38.96578056,-85.91531389,31.0,6.0,18.0,2013.0
10478,28.0,0.0,1.0,14.0,41.31821944,-86.29371389,46.0,5.0,18.0,2013.0
10479,5.0,1.0,1.0,22.0,39.07930833,-86.754125,46.0,6.0,18.0,2013.0
10480,29.0,0.0,1.0,18.0,40.38202222,-86.86938889,11.0,5.0,18.0,2013.0
10481,8.0,0.0,1.0,11.0,40.02716667,-86.27886389,0.0,6.0,18.0,2013.0
10482,11.0,0.0,1.0,9.0,40.37208889,-86.91904167,22.0,6.0,18.0,2013.0
10483,1.0,0.0,1.0,22.0,41.64073611,-87.439575,14.0,6.0,18.0,2013.0
10484,24.0,1.0,3.0,14.0,41.65398333,-85.65420833,30.0,5.0,18.0,2013.0
10485,12.0,0.0,1.0,23.0,39.56941944,-86.05399444,50.0,6.0,18.0,2013.0
10486,23.0,1.0,2.0,23.0,39.63053333,-87.46331667,20.0,4.0,18.0,2013.0
10487,13.0,0.0,1.0,12.0,39.89485833,-85.14360833,50.0,6.0,18.0,2013.0
10488,13.0,0.0,1.0,15.0,40.11624167,-87.34986111,29.0,6.0,18.0,2013.0
10489,27.0,0.0,1.0,23.0,39.82381389,-86.25603611,12.0,5.0,18.0,2013.0
10490,12.0,0.0,1.0,5.0,39.86206389,-86.12196667,55.0,6.0,18.0,2013.0
10491,15.0,0.0,1.0,3.0,39.72591944,-86.21582778,16.0,6.0,18.0,2013.0
10492,17.0,0.0,1.0,13.0,40.407775,-85.14991944,10.0,6.0,18.0,2013.0
10493,17.0,0.0,1.0,23.0,39.80278056,-86.13557222,54.0,6.0,18.0,2013.0
10494,19.0,0.0,1.0,22.0,41.19947222,-85.72888056,6.0,5.0,18.0,2013.0
10495,7.0,0.0,1.0,18.0,39.27738611,-85.52959444,20.0,6.0,18.0,2013.0
10496,19.0,0.0,1.0,4.0,41.53766389,-85.69111389,40.0,6.0,18.0,2013.0
10497,21.0,0.0,1.0,17.0,40.72561667,-85.50729444,31.0,6.0,18.0,2013.0
10498,22.0,1.0,1.0,16.0,39.60324444,-86.220325,55.0,6.0,18.0,2013.0
10499,22.0,1.0,1.0,5.0,41.67719444,-86.09346667,31.0,6.0,18.0,2013.0
10500,31.0,0.0,1.0,22.0,39.10101667,-87.40247222,15.0,5.0,18.0,2013.0
10501,17.0,0.0,1.0,17.0,38.16692222,-87.54961667,30.0,6.0,18.0,2013.0
10502,21.0,0.0,1.0,22.0,37.94804722,-87.52526389,5.0,6.0,18.0,2013.0
10503,15.0,0.0,1.0,2.0,39.47084444,-87.37885556,13.0,6.0,18.0,2013.0
10504,20.0,0.0,1.0,19.0,39.25826667,-85.70769167,3.0,6.0,18.0,2013.0
10505,24.0,0.0,2.0,7.0,40.48187222,-86.85597222,13.0,6.0,18.0,2013.0
10506,17.0,0.0,1.0,3.0,41.56964167,-87.37530556,55.0,6.0,18.0,2013.0
10507,23.0,0.0,1.0,11.0,41.35870833,-86.36931944,49.0,5.0,18.0,2013.0
10508,25.0,0.0,1.0,14.0,38.44433333,-85.84510278,33.0,6.0,18.0,2013.0
10509,28.0,1.0,1.0,7.0,41.33304167,-87.26278889,25.0,6.0,18.0,2013.0
10510,29.0,0.0,1.0,9.0,41.62947778,-86.224075,28.0,6.0,18.0,2013.0
10511,29.0,1.0,1.0,4.0,39.77601111,-86.4608,0.0,6.0,18.0,2013.0
10512,1.0,0.0,1.0,8.0,39.4853,-86.064,31.0,7.0,18.0,2013.0
10513,28.0,0.0,1.0,11.0,38.7688,-87.46883056,15.0,6.0,18.0,2013.0
10514,1.0,0.0,1.0,17.0,39.82279722,-86.34057778,41.0,7.0,18.0,2013.0
10515,27.0,0.0,1.0,16.0,40.00409444,-85.37766667,38.0,6.0,18.0,2013.0
10516,3.0,1.0,1.0,2.0,38.87821389,-87.18751944,29.0,7.0,18.0,2013.0
10517,26.0,0.0,1.0,20.0,38.80651944,-85.64866389,5.0,6.0,18.0,2013.0
10518,3.0,1.0,1.0,21.0,37.96334444,-87.71631667,0.0,7.0,18.0,2013.0
10519,26.0,1.0,1.0,6.0,40.50412222,-86.93259167,33.0,6.0,18.0,2013.0
10520,3.0,0.0,1.0,22.0,41.33929167,-86.18238889,30.0,7.0,18.0,2013.0
10521,7.0,0.0,1.0,18.0,41.6645,-86.284175,55.0,7.0,18.0,2013.0
10522,5.0,0.0,1.0,13.0,41.068875,-85.03493611,7.0,7.0,18.0,2013.0
10523,6.0,0.0,1.0,18.0,39.03053056,-84.88574722,55.0,7.0,18.0,2013.0
10524,29.0,1.0,1.0,19.0,38.54550278,-85.977725,0.0,6.0,18.0,2013.0
10525,5.0,0.0,1.0,13.0,40.17103611,-87.16324444,46.0,6.0,18.0,2013.0
10526,5.0,0.0,1.0,17.0,38.30611389,-86.05528889,57.0,7.0,18.0,2013.0
10527,9.0,1.0,1.0,1.0,38.97753333,-85.59601111,40.0,6.0,18.0,2013.0
10528,12.0,0.0,1.0,22.0,38.37451667,-86.16020278,53.0,6.0,18.0,2013.0
10529,29.0,0.0,1.0,3.0,40.78192222,-86.77490556,48.0,6.0,18.0,2013.0
10530,30.0,1.0,1.0,20.0,40.96734167,-85.72141389,15.0,6.0,18.0,2013.0
10531,9.0,0.0,1.0,3.0,39.39013889,-87.26916389,25.0,7.0,18.0,2013.0
10532,29.0,0.0,1.0,17.0,38.13507222,-85.9126,36.0,6.0,18.0,2013.0
10533,8.0,1.0,1.0,20.0,38.30298056,-85.93168333,35.0,7.0,18.0,2013.0
10534,4.0,0.0,1.0,20.0,41.43836667,-85.14258333,13.0,7.0,18.0,2013.0
10535,11.0,0.0,3.0,13.0,41.12865278,-85.17750556,13.0,7.0,18.0,2013.0
10536,6.0,0.0,1.0,13.0,39.40694444,-85.95086111,53.0,7.0,18.0,2013.0
10537,11.0,0.0,1.0,7.0,41.33417222,-86.03879722,54.0,7.0,18.0,2013.0
10538,15.0,0.0,1.0,19.0,39.34703333,-84.91753056,23.0,7.0,18.0,2013.0
10539,14.0,1.0,1.0,1.0,40.65121667,-85.94896944,36.0,7.0,18.0,2013.0
10540,16.0,0.0,1.0,22.0,40.48060556,-86.13365833,0.0,7.0,18.0,2013.0
10541,10.0,0.0,1.0,16.0,39.0915,-85.72860556,28.0,7.0,18.0,2013.0
10542,19.0,0.0,1.0,12.0,40.42624167,-86.91908889,0.0,7.0,18.0,2013.0
10543,18.0,0.0,1.0,15.0,41.03134444,-85.89105556,3.0,7.0,18.0,2013.0
10544,13.0,1.0,1.0,2.0,41.65483333,-87.50852222,36.0,7.0,18.0,2013.0
10545,23.0,0.0,1.0,7.0,38.04252222,-87.57421667,20.0,7.0,18.0,2013.0
10546,19.0,0.0,1.0,15.0,41.14489444,-87.45408056,50.0,7.0,18.0,2013.0
10547,20.0,0.0,1.0,11.0,38.00130833,-86.95774167,23.0,7.0,18.0,2013.0
10548,25.0,1.0,1.0,2.0,41.51776389,-86.26757778,45.0,7.0,18.0,2013.0
10549,27.0,1.0,1.0,5.0,41.69844444,-86.80038333,41.0,7.0,18.0,2013.0
10550,12.0,0.0,1.0,15.0,40.30583889,-85.84195278,34.0,7.0,18.0,2013.0
10551,15.0,0.0,1.0,3.0,41.58533056,-85.06669444,30.0,7.0,18.0,2013.0
10552,17.0,0.0,1.0,14.0,41.015825,-85.31193889,41.0,7.0,18.0,2013.0
10553,24.0,0.0,1.0,4.0,41.65409722,-85.69583333,41.0,7.0,18.0,2013.0
10554,25.0,0.0,2.0,17.0,40.50385278,-86.63871111,25.0,7.0,18.0,2013.0
10555,22.0,0.0,1.0,22.0,39.82423889,-86.04584167,58.0,7.0,18.0,2013.0
10556,20.0,0.0,2.0,11.0,40.06379167,-85.256275,15.0,7.0,18.0,2013.0
10557,22.0,0.0,1.0,18.0,39.85350278,-85.45121944,48.0,7.0,18.0,2013.0
10558,29.0,0.0,1.0,6.0,38.80344722,-87.2533,25.0,7.0,18.0,2013.0
10559,30.0,0.0,1.0,10.0,41.6876,-86.76363889,30.0,7.0,18.0,2013.0
10560,22.0,0.0,1.0,22.0,38.76860556,-86.99774444,11.0,7.0,18.0,2013.0
10561,28.0,0.0,1.0,2.0,38.27410833,-85.83812222,43.0,7.0,18.0,2013.0
10562,31.0,0.0,1.0,13.0,39.7618,-86.83449444,13.0,7.0,18.0,2013.0
10563,28.0,0.0,2.0,7.0,38.196075,-86.94126389,57.0,7.0,18.0,2013.0
10564,3.0,0.0,1.0,9.0,38.65686389,-87.16756667,59.0,6.0,18.0,2013.0
10565,25.0,0.0,1.0,19.0,39.66228333,-85.94411667,35.0,7.0,18.0,2013.0
10566,29.0,1.0,1.0,3.0,39.87339444,-86.28406111,24.0,7.0,18.0,2013.0
10567,2.0,0.0,1.0,17.0,40.12383333,-85.90410278,40.0,8.0,18.0,2013.0
10568,3.0,2.0,1.0,19.0,41.07215556,-85.11794722,16.0,8.0,18.0,2013.0
10569,19.0,0.0,1.0,15.0,39.84806389,-86.00229167,59.0,7.0,18.0,2013.0
10570,22.0,0.0,1.0,4.0,41.576375,-85.83220278,45.0,7.0,18.0,2013.0
10571,3.0,0.0,1.0,15.0,41.69275833,-85.69465556,0.0,8.0,18.0,2013.0
10572,3.0,1.0,1.0,23.0,41.45893611,-85.71459444,11.0,8.0,18.0,2013.0
10573,3.0,1.0,2.0,17.0,40.25281111,-86.50961389,36.0,8.0,18.0,2013.0
10574,31.0,0.0,1.0,9.0,41.23695,-85.09328611,32.0,7.0,18.0,2013.0
10575,30.0,0.0,1.0,21.0,39.87045,-84.93070833,50.0,7.0,18.0,2013.0
10576,20.0,0.0,1.0,17.0,39.60210556,-86.37425,57.0,7.0,18.0,2013.0
10577,6.0,0.0,1.0,9.0,38.27489444,-87.58023056,31.0,8.0,18.0,2013.0
10578,16.0,1.0,1.0,18.0,41.63684722,-87.04566944,39.0,6.0,18.0,2013.0
10579,2.0,0.0,1.0,14.0,40.37966389,-86.83841111,32.0,8.0,18.0,2013.0
10580,2.0,0.0,1.0,8.0,38.3358,-86.21655278,11.0,8.0,18.0,2013.0
10581,31.0,0.0,1.0,6.0,41.276575,-87.29996389,1.0,7.0,18.0,2013.0
10582,3.0,0.0,1.0,16.0,41.29460278,-85.18999444,46.0,8.0,18.0,2013.0
10583,6.0,0.0,1.0,20.0,38.00459167,-87.61025556,25.0,8.0,18.0,2013.0
10584,11.0,0.0,1.0,11.0,41.48938611,-85.717475,29.0,8.0,18.0,2013.0
10585,10.0,0.0,2.0,14.0,99.9999,999.9999,34.0,8.0,18.0,2013.0
10586,8.0,0.0,1.0,15.0,38.37884167,-86.96654444,55.0,8.0,18.0,2013.0
10587,5.0,0.0,1.0,13.0,39.80493611,-85.40441389,15.0,8.0,18.0,2013.0
10588,22.0,0.0,1.0,20.0,39.78264722,-86.14836111,5.0,7.0,18.0,2013.0
10589,5.0,0.0,1.0,0.0,40.4103,-86.81326667,33.0,8.0,18.0,2013.0
10590,13.0,0.0,1.0,23.0,41.07273611,-84.91770556,23.0,8.0,18.0,2013.0
10591,31.0,1.0,1.0,2.0,39.55630278,-87.23869444,45.0,7.0,18.0,2013.0
10592,7.0,0.0,1.0,21.0,41.75984444,-86.74797222,24.0,8.0,18.0,2013.0
10593,3.0,0.0,1.0,23.0,40.04580833,-85.69201111,27.0,8.0,18.0,2013.0
10594,13.0,0.0,1.0,23.0,99.9999,999.9999,6.0,8.0,18.0,2013.0
10595,11.0,0.0,2.0,19.0,40.27694444,-85.36802222,30.0,8.0,18.0,2013.0
10596,10.0,0.0,1.0,15.0,39.18619444,-87.24810278,0.0,8.0,18.0,2013.0
10597,9.0,0.0,1.0,23.0,39.86047222,-86.24126111,21.0,8.0,18.0,2013.0
10598,20.0,0.0,1.0,8.0,40.19676944,-87.14806667,28.0,7.0,18.0,2013.0
10599,11.0,0.0,1.0,13.0,40.60043889,-86.58238889,48.0,6.0,18.0,2013.0
10600,11.0,0.0,1.0,17.0,38.86105278,-86.50435556,30.0,6.0,18.0,2013.0
10601,28.0,0.0,1.0,16.0,40.17421667,-84.90304167,10.0,7.0,18.0,2013.0
10602,18.0,0.0,1.0,20.0,38.86156667,-86.53364167,40.0,8.0,18.0,2013.0
10603,18.0,0.0,3.0,13.0,41.57748889,-86.26269722,48.0,8.0,18.0,2013.0
10604,9.0,0.0,1.0,7.0,37.99535,-86.64560833,30.0,8.0,18.0,2013.0
10605,15.0,0.0,1.0,10.0,40.82769444,-85.35394722,50.0,8.0,18.0,2013.0
10606,16.0,1.0,1.0,20.0,41.60876389,-87.44875833,2.0,8.0,18.0,2013.0
10607,20.0,0.0,1.0,13.0,38.98936944,-84.92843611,17.0,5.0,18.0,2013.0
10608,10.0,1.0,1.0,1.0,39.39266111,-84.81964722,50.0,8.0,18.0,2013.0
10609,17.0,0.0,1.0,18.0,41.39491111,-85.30858611,0.0,8.0,18.0,2013.0
10610,20.0,0.0,1.0,7.0,39.41711111,-86.41175278,36.0,8.0,18.0,2013.0
10611,20.0,1.0,1.0,17.0,40.94623611,-85.13785556,25.0,8.0,18.0,2013.0
10612,18.0,0.0,1.0,3.0,41.41713889,-87.19555278,58.0,8.0,18.0,2013.0
10613,21.0,0.0,1.0,19.0,40.47489722,-87.02944167,15.0,8.0,18.0,2013.0
10614,21.0,0.0,1.0,20.0,40.38895278,-86.83864167,55.0,8.0,18.0,2013.0
10615,22.0,0.0,1.0,5.0,41.68237222,-86.79138611,41.0,8.0,18.0,2013.0
10616,16.0,1.0,1.0,21.0,38.38791667,-86.35728056,21.0,8.0,18.0,2013.0
10617,19.0,0.0,1.0,12.0,38.19761944,-87.91659167,25.0,8.0,18.0,2013.0
10618,23.0,0.0,1.0,18.0,40.70738333,-86.25958056,25.0,8.0,18.0,2013.0
10619,24.0,0.0,2.0,11.0,37.94822778,-87.46984722,8.0,8.0,18.0,2013.0
10620,25.0,0.0,1.0,16.0,41.22042778,-85.20303611,38.0,8.0,18.0,2013.0
10621,22.0,1.0,1.0,20.0,39.27899444,-84.83853056,9.0,8.0,18.0,2013.0
10622,19.0,0.0,1.0,20.0,39.90080278,-85.80541111,36.0,8.0,18.0,2013.0
10623,25.0,1.0,1.0,1.0,99.9999,999.9999,21.0,8.0,18.0,2013.0
10624,25.0,0.0,2.0,16.0,39.36526111,-85.7649,25.0,8.0,18.0,2013.0
10625,27.0,0.0,1.0,14.0,38.68797778,-87.51071667,40.0,8.0,18.0,2013.0
10626,23.0,0.0,1.0,21.0,38.73533333,-85.78082222,37.0,8.0,18.0,2013.0
10627,17.0,1.0,1.0,5.0,39.03630556,-85.62643889,11.0,8.0,18.0,2013.0
10628,25.0,1.0,1.0,7.0,40.31725278,-86.74521667,10.0,8.0,18.0,2013.0
10629,18.0,0.0,1.0,23.0,39.71239444,-86.08237778,6.0,8.0,18.0,2013.0
10630,30.0,1.0,1.0,4.0,39.464075,-86.01732222,26.0,8.0,18.0,2013.0
10631,29.0,0.0,1.0,10.0,41.37475556,-87.3223,0.0,8.0,18.0,2013.0
10632,29.0,0.0,2.0,18.0,39.26823333,-85.83291667,52.0,8.0,18.0,2013.0
10633,30.0,0.0,1.0,17.0,38.07907778,-87.55450833,20.0,8.0,18.0,2013.0
10634,31.0,1.0,1.0,5.0,38.338575,-85.9613,36.0,8.0,18.0,2013.0
10635,31.0,0.0,1.0,10.0,38.15275278,-87.59668056,29.0,8.0,18.0,2013.0
10636,28.0,0.0,1.0,22.0,38.86307222,-86.06610278,12.0,8.0,18.0,2013.0
10637,30.0,0.0,2.0,4.0,41.10448889,-85.74326389,42.0,8.0,18.0,2013.0
10638,1.0,0.0,1.0,12.0,41.58452778,-87.50891944,25.0,9.0,18.0,2013.0
10639,2.0,1.0,1.0,18.0,39.08276944,-85.06687222,8.0,9.0,18.0,2013.0
10640,25.0,0.0,1.0,0.0,38.74790833,-85.06230556,59.0,8.0,18.0,2013.0
10641,1.0,0.0,1.0,12.0,41.42116667,-87.49544722,0.0,9.0,18.0,2013.0
10642,5.0,1.0,2.0,23.0,39.72571389,-86.02017222,59.0,8.0,18.0,2013.0
10643,2.0,1.0,1.0,17.0,38.66428611,-86.93284722,12.0,9.0,18.0,2013.0
10644,7.0,0.0,1.0,17.0,39.81818333,-86.09163889,43.0,7.0,18.0,2013.0
10645,30.0,0.0,1.0,10.0,40.98217222,-86.16784444,5.0,8.0,18.0,2013.0
10646,3.0,0.0,1.0,13.0,40.56606944,-85.55086667,55.0,9.0,18.0,2013.0
10647,30.0,0.0,1.0,0.0,39.86103611,-86.27562222,36.0,8.0,18.0,2013.0
10648,28.0,0.0,1.0,18.0,39.77408056,-86.21213611,1.0,7.0,18.0,2013.0
10649,30.0,1.0,1.0,10.0,39.79035556,-86.02543611,38.0,8.0,18.0,2013.0
10650,4.0,0.0,1.0,17.0,40.75816111,-86.43896944,14.0,9.0,18.0,2013.0
10651,4.0,0.0,1.0,5.0,40.19438056,-86.63355278,10.0,9.0,18.0,2013.0
10652,1.0,0.0,1.0,22.0,39.65433611,-86.12336667,38.0,9.0,18.0,2013.0
10653,7.0,0.0,3.0,14.0,40.10673056,-87.07898611,54.0,9.0,18.0,2013.0
10654,8.0,1.0,1.0,8.0,38.970925,-86.50794444,56.0,9.0,18.0,2013.0
10655,7.0,0.0,1.0,15.0,39.74418056,-85.1436,20.0,9.0,18.0,2013.0
10656,2.0,0.0,1.0,6.0,39.90350556,-86.01142222,35.0,9.0,18.0,2013.0
10657,2.0,1.0,1.0,2.0,39.83483889,-86.12171667,0.0,9.0,18.0,2013.0
10658,5.0,1.0,1.0,15.0,40.86841111,-85.83033333,56.0,9.0,18.0,2013.0
10659,6.0,0.0,1.0,9.0,41.75343611,-86.03470833,58.0,9.0,18.0,2013.0
10660,5.0,0.0,1.0,7.0,39.33108889,-86.26091667,45.0,9.0,18.0,2013.0
10661,4.0,0.0,2.0,6.0,40.28970278,-85.67147778,31.0,9.0,18.0,2013.0
10662,7.0,1.0,1.0,16.0,39.86179722,-86.40479444,48.0,9.0,18.0,2013.0
10663,10.0,0.0,2.0,17.0,40.05153333,-85.55719722,58.0,9.0,18.0,2013.0
10664,30.0,1.0,1.0,22.0,38.32046944,-86.71112778,22.0,8.0,18.0,2013.0
10665,9.0,0.0,1.0,16.0,39.62371111,-85.92313056,45.0,9.0,18.0,2013.0
10666,3.0,0.0,1.0,11.0,39.15551667,-87.18475278,0.0,9.0,18.0,2013.0
10667,5.0,0.0,1.0,18.0,41.61377778,-85.79135278,24.0,9.0,18.0,2013.0
10668,8.0,0.0,1.0,10.0,41.57573333,-87.15640556,22.0,9.0,18.0,2013.0
10669,10.0,0.0,1.0,21.0,41.57584722,-87.19018889,59.0,9.0,18.0,2013.0
10670,11.0,0.0,1.0,15.0,40.05812222,-86.56279722,5.0,9.0,18.0,2013.0
10671,12.0,0.0,1.0,14.0,40.73667778,-87.19271944,22.0,9.0,18.0,2013.0
10672,6.0,1.0,1.0,5.0,41.42115833,-87.47006667,52.0,8.0,18.0,2013.0
10673,12.0,0.0,1.0,20.0,40.43353611,-86.11489167,45.0,9.0,18.0,2013.0
10674,15.0,1.0,1.0,6.0,39.27758333,-86.77779167,10.0,9.0,18.0,2013.0
10675,15.0,1.0,1.0,3.0,41.74176111,-86.52403611,32.0,9.0,18.0,2013.0
10676,15.0,0.0,1.0,16.0,40.82511944,-85.82034444,35.0,9.0,18.0,2013.0
10677,14.0,1.0,1.0,0.0,38.10214167,-87.66678611,47.0,9.0,18.0,2013.0
10678,14.0,0.0,1.0,17.0,41.46686111,-85.5753,14.0,9.0,18.0,2013.0
10679,14.0,1.0,1.0,0.0,38.96430278,-86.46741389,53.0,9.0,18.0,2013.0
10680,17.0,0.0,1.0,17.0,40.89914722,-85.451725,3.0,9.0,18.0,2013.0
10681,9.0,0.0,1.0,11.0,41.54809722,-85.57805278,55.0,9.0,18.0,2013.0
10682,15.0,0.0,1.0,5.0,40.41269722,-86.88227778,17.0,9.0,18.0,2013.0
10683,17.0,0.0,1.0,22.0,41.73569167,-85.81354722,17.0,9.0,18.0,2013.0
10684,15.0,0.0,7.0,21.0,41.15633333,-87.26746667,52.0,8.0,18.0,2013.0
10685,21.0,0.0,1.0,21.0,39.15066389,-84.85617222,1.0,9.0,18.0,2013.0
10686,22.0,0.0,1.0,12.0,41.71444722,-85.73849444,25.0,9.0,18.0,2013.0
10687,17.0,0.0,1.0,13.0,39.79071667,-86.13273611,0.0,9.0,18.0,2013.0
10688,20.0,1.0,1.0,12.0,39.92870556,-84.91335278,13.0,9.0,18.0,2013.0
10689,17.0,0.0,1.0,14.0,40.83081944,-84.92795556,50.0,9.0,18.0,2013.0
10690,20.0,0.0,1.0,15.0,39.36187222,-85.95363889,6.0,9.0,18.0,2013.0
10691,23.0,0.0,1.0,21.0,39.64595,-86.80069444,35.0,9.0,18.0,2013.0
