,EVENT_ID,EPISODE_ID,RANGE,LAT1,LON1
26450,512585,84878,1.47,38.4942,-87.4962
26451,512585,84878,1.02,38.4899,-87.5159
26452,512587,84878,1.09,38.5157,-87.2785
26453,512587,84878,4.26,38.5382,-87.2181
26454,512587,84878,4.38,38.5428,-87.1806
26455,512587,84878,3.06,38.5213,-87.2297
26701,513158,84969,0.0,39.1,-84.85
26702,513161,84969,0.0,39.95,-84.92
26703,513161,84969,0.0,39.73,-84.97
26704,513161,84969,2.4,39.7696,-84.8872
26705,513161,84969,2.23,39.9794,-84.8721
28514,513242,84984,0.0,39.02,-85.07
28515,513242,84984,0.91,39.0213,-85.0531
28516,513242,84984,3.04,39.0003,-84.9882
28517,513242,84984,2.75,38.9991,-84.9979
29074,520763,86289,0.69,41.71,-86.9
29203,520364,86185,0.52,41.07,-85.01
29204,520366,86185,1.25,40.96,-85.56
29205,520367,86185,0.69,40.86,-85.6
29206,520368,86185,0.52,40.77,-86.07
29207,520369,86185,0.69,40.76,-86.18
29208,520370,86185,0.86,41.44,-85.26
29209,520375,86185,2.76,41.36,-85.7
30910,512226,84835,0.0,38.33,-87.35
31073,520949,85997,0.0,41.62,-87.42
31074,520950,85997,0.61,41.5682,-87.2616
31075,520951,85997,1.47,41.5506,-87.2083
31076,520951,85997,0.98,41.5651,-87.2023
31077,521070,85997,0.0,41.48,-87.33
31078,521071,85997,0.52,41.6,-87.06
31079,521072,85997,0.86,41.66,-87.06
31080,521075,85997,0.52,41.57,-87.26
31081,521075,85997,0.69,41.5634,-87.26
31082,521075,85997,0.72,41.5634,-87.2608
31083,521075,85997,0.56,41.57,-87.2608
31084,521076,85997,2.26,41.5425,-87.1296
31085,521076,85997,2.32,41.5425,-87.1284
31086,521076,85997,2.3,41.5416,-87.1284
31087,521076,85997,2.24,41.5416,-87.1296
31088,521077,85997,1.66,41.5537,-87.4346
31089,521077,85997,1.71,41.5548,-87.4291
31090,521077,85997,1.4,41.5503,-87.4292
31091,521077,85997,1.42,41.5503,-87.4349
31092,521083,85997,1.84,41.6557,-87.5144
31093,521083,85997,1.73,41.6557,-87.5078
31094,521083,85997,1.78,41.6549,-87.5078
31095,521083,85997,1.88,41.6549,-87.5144
31096,521084,85997,0.6,41.5719,-87.2613
31097,521084,85997,0.24,41.5717,-87.254
31098,521084,85997,0.22,41.571,-87.254
31099,521084,85997,0.58,41.5692,-87.2611
31100,521085,85997,1.56,41.5499,-87.1842
31101,521085,85997,1.49,41.5499,-87.1813
31102,521085,85997,1.08,41.5432,-87.1813
31103,521085,85997,1.17,41.5432,-87.1842
31219,517391,85673,0.87,39.56,-85.09
31220,517392,85673,0.0,39.55,-85.18
31221,517393,85673,0.53,39.5,-85.06
31222,517394,85673,1.27,39.51,-85.05
31223,517395,85673,0.0,39.55,-85.18
31224,517396,85673,1.59,39.7238,-84.9904
31225,517396,85673,2.66,39.7242,-84.9703
31226,517396,85673,2.58,39.7268,-84.9723
31227,517396,85673,1.88,39.7259,-84.9855
31270,517828,85766,2.48,39.5997,-85.2612
31271,517829,85766,0.69,39.66,-85.13
31272,517829,85766,1.31,39.6312,-85.1271
31273,517831,85766,0.69,39.66,-85.0
31274,517831,85766,0.0,39.68,-84.95
32628,530620,86972,1.08,39.7257,-86.3496
32629,530620,86972,0.7,39.7398,-86.3266
32630,530627,86972,0.7,39.7398,-86.3266
32631,530627,86972,1.85,39.7494,-86.3059
32632,530632,86972,2.76,39.4104,-86.7271
32633,530632,86972,2.34,39.4161,-86.7213
32634,530638,86972,0.6,39.4986,-86.6312
32635,530638,86972,0.5,39.5019,-86.6291
32636,530656,86972,2.14,39.8,-86.29
32637,530748,86972,0.47,39.2867,-86.7704
32638,530748,86972,0.88,39.2868,-86.756
32639,530748,86972,0.91,39.2875,-86.756
32640,530748,86972,0.51,39.2874,-86.7704
32641,530749,86972,2.07,39.49,-86.8
32642,530749,86972,2.07,39.4901,-86.8011
32643,530749,86972,2.13,39.4893,-86.8039
32644,530749,86972,2.15,39.4889,-86.8012
32645,530750,86972,0.77,39.4085,-86.9107
32646,530750,86972,0.72,39.4092,-86.9137
32647,530750,86972,1.35,39.4179,-86.9101
32648,530750,86972,1.38,39.4175,-86.9074
33200,544607,90725,2.53,41.1165,-85.2457
33201,544607,90725,0.69,41.0898,-85.2479
33202,544607,90725,0.59,41.0915,-85.2999
33203,544607,90725,1.17,41.1163,-85.2939
35181,544299,90555,0.87,39.89,-86.54
35182,544300,90555,0.69,40.19,-85.13
35183,544301,90555,0.54,39.1,-87.41
35184,544302,90555,0.75,39.4198,-86.4348
35185,544303,90555,0.57,38.7757,-87.3124
35186,544304,90555,0.31,38.8025,-86.9652
35187,544305,90555,0.41,39.3556,-86.6673
35188,544306,90555,1.49,39.3301,-86.278
35189,544307,90555,1.58,39.0652,-86.5413
35190,544308,90555,0.87,39.11,-86.49
35191,544309,90555,1.27,39.8626,-86.1226
35192,544309,90555,1.28,39.8625,-86.1219
35193,544309,90555,1.31,39.8622,-86.1218
35194,544309,90555,1.29,39.8622,-86.1226
35195,544310,90555,0.92,39.8287,-86.3173
35196,544310,90555,0.93,39.8279,-86.3173
35197,544310,90555,0.78,39.8266,-86.3141
35198,544310,90555,0.76,39.8273,-86.3138
35439,543452,90556,0.49,40.2249,-85.7632
35440,543470,90556,0.49,40.2818,-86.0411
35441,544298,90557,2.41,39.1609,-86.4766
36409,545017,90902,0.48,41.4212,-87.4791
36410,545018,90902,0.52,41.37,-87.44
36411,545019,90902,0.86,41.29,-87.41
36412,545020,90902,0.0,41.32,-87.2
36413,545021,90902,0.0,41.2,-87.2
36414,545025,90902,2.47,41.4204,-87.124
36415,545026,90902,0.97,41.4601,-87.0367
36416,545026,90902,0.14,41.4514,-87.0021
36417,545027,90902,0.69,40.94,-87.15
36418,545028,90902,0.69,40.69,-87.42
36419,545029,90902,0.65,41.594,-87.1796
36443,546629,90913,2.14,38.86,-86.94
36444,546630,90913,2.15,38.9,-86.84
36445,546631,90913,1.08,38.8,-86.65
36446,546633,90913,1.9,39.5006,-86.7748
36447,546633,90913,2.0,39.4995,-86.7735
36448,545102,90914,0.75,38.68,-87.2946
36449,546626,90914,3.42,38.6305,-87.4198
36450,546627,90914,0.88,38.86,-86.49
36451,546628,90914,0.0,38.72,-86.67
36930,526667,87275,0.54,38.3,-86.96
36931,526667,87275,0.63,38.3055,-86.9594
36932,526667,87275,0.46,38.306,-86.9535
36933,526667,87275,0.19,38.3007,-86.9534
37228,547588,91346,1.04,38.4899,-87.5446
37229,547588,91346,1.37,38.4996,-87.5337
37230,547588,91346,1.78,38.5004,-87.5097
37231,547588,91346,0.95,38.4931,-87.5244
37232,547589,91346,0.0,38.5,-87.28
37233,547589,91346,0.87,38.5092,-87.2908
37234,547589,91346,2.04,38.5243,-87.2586
37235,547589,91346,3.74,38.5417,-87.2359
37236,547589,91346,4.45,38.5372,-87.2119
38347,529696,87366,0.87,41.11,-85.11
38348,529700,87366,0.69,41.08,-85.13
38349,529701,87366,0.69,41.08,-85.13
38350,529702,87366,0.0,41.43,-84.87
38351,529703,87366,0.0,41.43,-84.87
38352,529704,87366,0.52,41.58,-85.02
38353,529705,87366,1.25,41.38,-85.65
38354,529706,87366,0.69,41.64,-85.42
38355,529709,87366,1.7,41.64,-85.3
38356,529718,87366,0.0,41.53,-86.43
38357,529719,87366,0.86,41.66,-86.16
38358,529721,87366,0.52,41.67,-86.08
38359,529723,87366,0.86,41.66,-86.16
38360,529724,87366,0.52,41.68,-85.98
38361,529725,87366,0.52,41.68,-85.98
38362,529727,87366,0.0,41.32,-86.2
38363,529729,87366,2.57,41.5523,-85.9055
38364,529731,87366,0.52,41.55,-85.82
38365,529733,87366,0.0,41.58,-85.83
38366,529734,87366,2.58,41.58,-85.78
38367,529735,87366,0.69,41.67,-85.58
38368,529736,87366,1.25,41.24,-85.85
38369,529738,87366,0.69,41.41,-85.85
38370,529739,87366,0.52,41.38,-85.77
38371,529740,87366,0.52,40.83,-85.01
38394,527313,87372,0.87,40.28,-85.84
38395,527314,87372,2.11,39.97,-86.3
38396,527380,87372,2.52,40.49,-86.91
38397,527382,87372,0.0,40.48,-86.13
38398,530091,87372,0.0,40.42,-87.32
38399,530109,87372,1.23,39.6874,-86.3247
38400,530132,87372,0.92,39.6693,-85.7473
38401,530143,87372,1.27,39.64,-85.9
38402,530157,87372,1.74,40.0,-86.15
38403,530161,87372,1.74,39.69,-85.54
38404,530173,87372,2.0,39.9902,-86.0472
38405,530189,87372,1.59,39.9,-85.4
38406,530194,87372,0.53,40.05,-84.94
38407,530210,87372,2.53,39.85,-85.36
38408,530217,87372,2.34,40.6025,-86.7445
38409,530218,87372,0.09,40.4809,-86.1313
38410,530218,87372,0.12,40.4787,-86.1313
38411,530218,87372,0.09,40.4788,-86.1296
38412,530218,87372,0.06,40.4808,-86.1298
39497,529468,87750,1.44,40.8669,-87.3072
39498,529468,87750,0.67,40.8669,-87.2921
39499,529468,87750,0.71,40.8654,-87.2921
39500,529468,87750,1.97,40.8632,-87.3167
39501,529468,87750,2.08,40.8634,-87.3311
39502,529468,87750,2.05,40.8688,-87.3308
39503,529469,87750,0.95,40.6175,-87.4979
39504,529469,87750,1.12,40.6288,-87.4979
39505,529469,87750,0.64,40.6288,-87.4836
39506,529469,87750,0.25,40.6175,-87.4836
39528,529494,87760,1.48,41.07,-85.19
39529,529495,87760,1.04,41.48,-86.66
39530,529496,87760,2.94,41.26,-85.25
40156,527842,87379,0.0,38.98,-85.25
40157,527843,87379,0.87,39.08,-84.91
40158,527844,87379,0.0,39.07,-84.9
40163,528990,87382,0.0,38.75,-85.07
40164,529378,87382,1.1,38.8159,-85.0404
40165,529378,87382,1.88,38.8248,-84.9957
40166,529378,87382,0.38,38.7836,-84.9854
40167,529378,87382,0.48,38.7488,-85.0613
40217,529056,87393,0.2,39.798,-85.1828
40606,528316,87542,1.32,41.6359,-87.5056
40607,528316,87542,1.31,41.6358,-87.506
40608,528316,87542,1.37,41.6369,-87.5062
40609,528316,87542,1.57,41.6403,-87.5062
40610,528316,87542,1.59,41.6404,-87.5058
40611,528316,87542,1.36,41.6366,-87.5058
40612,528318,87542,0.52,41.42,-87.36
40613,528318,87542,1.06,41.42,-87.3495
40614,528318,87542,1.24,41.4108,-87.3495
40615,528318,87542,0.82,41.4108,-87.36
40655,523806,86762,0.7,38.14,-86.7223
40656,523807,86762,0.54,37.95,-86.76
40657,523808,86762,0.69,38.02,-86.2
40658,523809,86762,1.27,38.6455,-85.7928
40659,525502,86762,0.0,38.4,-85.75
40940,529914,87816,0.69,41.71,-86.9
40941,529915,87816,1.24,41.57,-86.55
40942,529916,87816,0.69,41.68,-86.25
40943,529917,87816,0.52,41.68,-86.72
40944,529921,87816,0.52,41.7,-86.51
40945,529922,87816,1.47,41.6348,-86.7577
40946,529924,87816,1.04,41.05,-86.6
40947,529941,87816,1.51,41.6689,-86.2208
40948,529946,87816,0.52,41.68,-86.72
40949,529947,87816,0.52,41.7,-86.31
40950,529948,87816,0.0,41.45,-86.15
40951,529949,87816,0.69,41.68,-86.25
40952,529950,87816,0.86,41.46,-86.31
40953,529951,87816,0.86,41.21,-86.11
40954,529952,87816,0.46,41.6749,-86.2439
40955,529952,87816,1.21,41.6734,-86.1929
40956,529955,87816,1.38,41.5568,-86.73
40957,529955,87816,2.22,41.5568,-86.6997
40958,529958,87816,2.21,41.4765,-86.7383
40959,529958,87816,2.58,41.4775,-86.6303
41379,530751,87528,2.09,39.429,-87.4174
41380,530751,87528,2.37,39.4293,-87.423
41381,530751,87528,2.11,39.4247,-87.423
41382,530751,87528,1.93,39.4247,-87.417
41383,530752,87528,0.69,39.5097,-87.1732
41384,530752,87528,0.78,39.5088,-87.18
41385,530752,87528,0.73,39.5074,-87.1797
41386,530752,87528,0.61,39.5086,-87.1727
41387,530517,87529,0.53,40.28,-86.04
41388,530521,87529,0.0,40.22,-85.77
41389,530530,87529,0.5,40.2823,-86.0411
41390,530535,87529,2.1,40.06,-85.62
41391,530753,87529,0.17,40.0196,-85.1831
41392,530753,87529,0.18,40.0189,-85.183
41393,530753,87529,0.1,40.0189,-85.1813
41394,530753,87529,0.07,40.0195,-85.1813
41395,530754,87529,4.62,40.0608,-85.2491
41396,530754,87529,4.48,40.06,-85.2466
41397,530754,87529,4.52,40.0608,-85.2468
41398,530754,87529,4.59,40.0611,-85.2482
41399,530757,87529,3.69,39.977,-86.2207
41400,530757,87529,3.68,39.9771,-86.2221
41401,530757,87529,3.61,39.9782,-86.2219
41402,530757,87529,3.62,39.978,-86.2208
41403,530758,87529,0.35,40.0545,-86.467
41404,530758,87529,0.36,40.0546,-86.4667
41405,530758,87529,0.37,40.0547,-86.4667
41406,530758,87529,0.36,40.0547,-86.4669
41407,530224,87530,3.49,40.08,-87.39
41408,530225,87531,0.87,40.29,-87.29
41409,530227,87531,1.07,39.47,-87.38
41410,530229,87531,2.11,39.8,-86.12
41411,530232,87531,0.87,40.06,-86.03
41433,530219,87539,0.87,40.19,-86.36
41736,525740,87089,0.0,37.98,-87.55
41737,525740,87089,3.0,37.9493,-87.5111
41743,525749,87091,0.0,38.33,-87.35
41969,533534,88461,0.0,38.52,-86.38
41970,533534,88461,0.77,38.513,-86.3912
41971,533534,88461,1.56,38.5208,-86.4089
41972,533534,88461,0.99,38.5238,-86.3977
41973,533535,88461,0.83,38.2918,-85.7526
41974,533535,88461,1.08,38.2949,-85.7559
41975,533535,88461,1.01,38.2938,-85.7564
41976,533535,88461,0.86,38.2919,-85.7545
41977,533536,88461,0.88,38.39,-85.76
42767,524515,86860,0.0,38.27,-87.68
43899,527167,87359,0.0,41.53,-86.43
43900,527168,87359,0.0,41.53,-86.43
43901,527170,87359,1.38,41.55,-86.43
43902,527171,87359,0.52,41.7,-86.31
43903,528981,87362,2.38,39.8181,-84.9422
44320,523628,86746,1.32,38.5952,-86.0437
44978,529960,87816,0.21,41.4787,-86.6837
44979,529960,87816,2.51,41.4849,-86.5928
44980,530497,87816,0.81,41.5625,-86.858
44981,530497,87816,1.05,41.5617,-86.853
44982,530498,87816,3.42,41.4189,-86.6409
44983,530498,87816,2.58,41.4317,-86.5472
44984,530499,87816,1.58,41.4187,-86.5304
44985,530499,87816,1.07,41.4318,-86.4666
44986,530501,87816,3.55,41.4318,-86.4666
44987,530501,87816,2.46,41.4384,-86.4407
44988,530732,87816,1.69,41.346,-86.4435
44989,530732,87816,0.85,41.3611,-86.313
44990,530733,87816,0.83,41.361,-86.2893
44991,530733,87816,0.81,41.3629,-86.2875
45060,524432,86846,0.0,37.88,-87.05
45067,524470,86850,0.32,39.3519,-85.9754
45068,524473,86850,0.0,39.45,-85.67
45069,524474,86850,0.69,39.34,-85.48
45070,524475,86850,1.37,39.4387,-85.779
45341,529602,87366,1.25,41.03,-85.2
45342,529604,87366,1.48,40.49,-85.49
45343,529605,87366,0.0,40.75,-86.07
45344,529606,87366,0.69,40.76,-86.52
45345,529607,87366,0.52,40.75,-86.76
45346,529695,87366,0.87,40.84,-84.94
45350,537838,87819,0.0,41.4,-85.55
45351,537839,87819,0.0,41.58,-85.83
45352,537840,87819,0.69,41.41,-85.75
45353,537841,87819,1.17,41.4367,-85.6737
45354,537842,87819,0.52,41.23,-85.82
45355,537843,87819,0.52,41.68,-85.98
45356,537844,87819,1.62,41.3434,-85.7782
45357,537845,87819,2.76,41.36,-85.7
45358,537847,87819,0.69,40.66,-86.15
45359,537848,87819,0.69,40.66,-86.15
45360,537849,87819,0.86,41.54,-85.54
45361,537850,87819,0.0,41.63,-85.08
45362,537852,87819,0.87,40.82,-85.34
45363,537853,87819,1.48,41.12,-85.13
45364,537854,87819,0.0,41.63,-85.0
45365,538254,87819,0.0,41.5,-85.38
45366,538255,87819,2.2,40.79,-85.16
45367,538256,87819,1.24,41.74,-85.06
45368,538257,87819,0.69,41.08,-85.13
45369,538258,87819,0.87,41.13,-85.01
45370,538260,87819,1.25,41.04,-84.92
45371,538261,87819,0.0,41.63,-85.0
45372,538262,87819,2.12,41.0856,-85.47
45373,538263,87819,0.0,41.5,-85.38
45374,538264,87819,0.52,41.35,-85.14
45375,538287,87819,2.68,41.53,-85.07
45376,538288,87819,0.69,41.54,-86.02
45377,538289,87819,0.69,40.66,-86.15
45378,538290,87819,2.49,41.56,-85.24
45379,538291,87819,0.69,41.64,-85.42
45380,538292,87819,0.0,41.58,-85.2
45381,538293,87819,1.21,41.2239,-85.8081
45382,538299,87819,1.92,41.1979,-85.9217
45383,538299,87819,1.97,41.1915,-85.9154
45384,538306,87819,1.35,41.4124,-85.9189
45385,538306,87819,0.81,41.4195,-85.8856
45386,538340,87819,3.53,41.0314,-85.8965
45387,538340,87819,3.72,41.0437,-85.8119
45388,538346,87819,3.99,41.0437,-85.8119
45389,538346,87819,3.67,41.048,-85.7639
45390,538500,87819,1.45,41.0516,-85.6567
45391,538500,87819,1.48,41.0551,-85.6495
45392,538502,87819,1.17,41.6414,-85.4396
45393,538502,87819,0.5,41.6429,-85.4217
45443,529953,87826,0.0,37.98,-87.55
45444,529956,87826,6.0,37.98,-87.6602
45861,540428,89699,1.57,40.75,-85.47
45862,540429,89699,0.52,41.67,-86.08
45863,540430,89699,0.87,40.74,-85.56
45864,540436,89700,0.69,41.53,-86.7
45865,540437,89700,2.07,41.55,-86.64
45866,540439,89700,3.17,41.56,-86.25
45948,541593,90146,0.87,40.04,-86.71
45949,541594,90146,1.48,39.92,-86.16
45950,541595,90146,0.53,40.28,-86.04
45951,541596,90146,0.53,39.7,-86.39
45952,541597,90146,1.59,39.77,-86.37
45953,541599,90146,1.74,39.79,-86.38
45954,541558,90147,1.72,40.44,-86.95
45955,541580,90147,0.9,40.4377,-86.9056
45956,541580,90147,0.89,40.4377,-86.9051
45957,541580,90147,0.91,40.4374,-86.9051
45958,541580,90147,0.93,40.4373,-86.9057
45959,541600,90148,0.88,38.96,-85.89
45960,541624,90149,0.59,40.2879,-86.7745
45961,541625,90149,2.14,40.1,-86.03
45962,541626,90149,0.87,40.09,-85.69
45963,541627,90149,0.87,40.14,-86.61
45964,541628,90149,0.53,40.13,-86.61
45965,541629,90149,2.64,40.13,-86.55
45966,541630,90149,0.58,40.1258,-86.6095
45967,541651,90149,1.91,40.1406,-86.6333
45968,541652,90149,0.5,40.1294,-86.6095
45969,541653,90149,1.33,40.559,-86.6524
45970,541654,90149,2.52,40.3119,-86.5434
45971,541655,90149,0.47,40.5864,-86.6729
45972,541655,90149,0.48,40.5866,-86.673
45973,541655,90149,0.49,40.587,-86.672
45974,541655,90149,0.48,40.5868,-86.6718
45975,541656,90149,0.58,40.1296,-86.611
45976,541656,90149,0.59,40.1294,-86.6111
45977,541656,90149,0.51,40.1294,-86.6096
45978,541656,90149,0.51,40.1295,-86.6096
45979,541657,90149,0.67,40.0405,-86.4729
45980,541657,90149,0.66,40.0406,-86.4679
45981,541657,90149,0.76,40.0391,-86.4679
45982,541657,90149,0.77,40.0391,-86.4729
45983,541662,90149,0.31,40.1957,-86.6681
45984,541613,90150,1.77,40.3962,-86.8579
45985,541614,90150,0.69,40.41,-86.87
45986,541615,90150,0.69,40.41,-86.87
45987,541616,90150,1.33,40.4177,-86.7901
45988,541617,90150,0.22,40.4468,-86.8295
45989,541618,90150,0.0,39.62,-86.37
45990,541620,90150,0.53,39.72,-86.09
45991,541601,90151,0.62,40.4412,-86.8283
45992,541602,90151,0.59,40.4469,-86.8195
45993,541604,90151,0.0,40.58,-86.67
45994,541608,90151,1.0,39.4297,-87.3938
46077,536286,89004,0.0,37.98,-87.55
46661,539806,89571,1.73,41.12,-85.14
46662,539807,89571,0.69,41.68,-86.25
46663,539808,89571,2.76,41.38,-85.85
46664,539809,89571,1.48,41.67,-85.34
46665,539810,89571,0.69,41.53,-85.37
46666,539811,89571,0.52,41.58,-85.02
46667,539812,89571,2.2,40.86,-85.64
46668,539813,89571,2.81,40.89,-85.59
47085,547096,91289,1.94,38.8052,-86.6654
47177,538886,89482,0.0,38.37,-86.07
47178,538887,89482,0.0,38.32,-85.87
47179,538888,89482,0.88,38.39,-85.76
47435,547097,91289,0.69,39.01,-85.63
47436,547098,91289,0.87,39.2575,-85.898
47437,547099,91289,0.47,39.7068,-86.2808
47438,547100,91289,0.53,39.72,-86.29
48560,541434,90125,2.0,38.3295,-87.5961
48583,541233,89842,0.0,41.3,-86.12
48584,541236,89842,1.57,40.88,-86.76
48585,541237,89842,0.0,41.28,-86.05
48586,541238,89842,0.0,41.28,-86.05
48587,541239,89842,0.87,40.76,-87.04
48588,541240,89842,0.69,41.33,-85.7
48589,541241,89842,0.69,41.64,-85.42
48590,541242,89842,0.0,41.63,-85.0
48591,541528,89842,0.86,41.26,-85.99
48592,541529,89842,2.19,41.37,-85.82
48593,541530,89842,0.69,41.39,-85.78
48594,541531,89842,0.52,40.87,-86.88
48595,541532,89842,0.52,41.47,-85.59
48596,541533,89842,0.52,41.73,-85.07
48597,541534,89842,0.0,41.63,-85.0
48598,541535,89842,0.69,40.86,-86.5
49090,539185,89530,2.07,39.16,-84.83
49482,539147,89525,0.8,38.8608,-84.8854
49512,539148,89527,0.0,38.45,-85.67
49513,539149,89527,0.0,38.48,-85.77
49603,541232,90071,0.0,41.58,-85.83
49604,541890,90071,2.07,41.43,-86.86
49605,541891,90071,2.93,41.58,-86.43
49606,541892,90071,0.0,41.43,-86.9
49607,541893,90071,9.89,41.55,-86.58
49608,541894,90071,0.86,41.34,-86.31
49609,541895,90071,0.86,41.34,-86.31
49610,541896,90071,0.0,41.47,-85.58
49611,541897,90071,1.73,41.5,-85.45
49612,541898,90071,0.0,41.45,-86.15
49613,541899,90071,0.0,41.58,-85.83
49614,541900,90071,9.89,41.55,-86.58
49615,541901,90071,2.76,41.36,-85.7
49616,541902,90071,1.38,41.22,-85.57
49617,541903,90071,0.0,41.58,-85.2
49618,541904,90071,2.18,41.46,-85.52
49619,541905,90071,2.08,41.48,-85.41
49620,541906,90071,1.24,41.49,-85.25
49621,541907,90071,0.69,41.53,-85.37
49622,541227,90072,2.69,41.24,-85.78
49623,541228,90072,1.71,41.06,-85.21
49624,541229,90072,1.73,41.34,-85.24
49625,541230,90072,0.52,41.35,-85.14
49627,541913,90074,3.17,41.06,-86.29
49628,541914,90074,1.48,41.18,-86.67
49629,541915,90074,0.69,41.08,-86.22
49630,541916,90074,0.86,41.62,-86.74
49631,541917,90074,1.71,41.04,-86.03
49632,541918,90074,1.73,41.0,-85.81
49633,541919,90074,0.52,40.98,-85.82
49634,541920,90074,1.71,41.04,-86.03
49635,541921,90074,0.69,41.01,-85.18
49636,541922,90074,2.7,40.99,-85.13
49637,541923,90074,1.04,40.88,-85.5
49638,541924,90074,1.04,40.88,-85.5
49639,541925,90074,3.49,40.93,-85.47
49640,541926,90074,1.48,40.68,-85.09
49641,541927,90074,2.53,40.8957,-85.5237
49642,541927,90074,0.69,40.8736,-85.4902
50734,541689,90168,0.82,40.0419,-86.9001
50735,541689,90168,0.82,40.0419,-86.8997
50736,541689,90168,0.72,40.0405,-86.8997
50737,541689,90168,0.72,40.0405,-86.9
50738,541690,90168,0.45,39.6449,-86.8647
50739,541690,90168,0.5,39.6439,-86.8649
50740,541690,90168,0.59,39.6439,-86.8624
50741,541690,90168,0.54,39.6449,-86.8624
50742,541691,90168,0.65,39.7786,-86.3151
50743,541691,90168,0.67,39.779,-86.3151
50744,541691,90168,0.66,39.779,-86.3158
50745,541691,90168,0.64,39.7786,-86.3158
51213,540335,89778,1.48,41.6,-87.34
51565,540338,89780,0.52,41.42,-87.36
51566,540338,89780,0.71,41.4131,-87.36
51567,540338,89780,0.48,41.4131,-87.3703
51568,540338,89780,0.02,41.42,-87.3703
51569,540339,89780,1.4,41.5268,-87.2567
51570,540339,89780,1.42,41.5252,-87.2567
51571,540339,89780,1.58,41.5252,-87.2598
51572,540339,89780,1.56,41.5268,-87.2598
51573,540343,89780,0.84,41.4784,-87.0383
51574,540343,89780,1.75,41.4784,-87.0181
51575,540343,89780,0.71,41.4602,-87.0181
51576,540343,89780,0.91,41.4602,-87.0383
51577,540385,89780,2.68,41.5217,-87.2206
51578,540385,89780,1.36,41.5503,-87.2206
51579,540385,89780,1.85,41.5503,-87.1243
51580,540385,89780,2.43,41.5217,-87.1243
51581,540385,89780,3.06,41.4572,-87.1065
51582,540349,89782,0.59,41.4951,-87.5206
51583,540349,89782,0.76,41.4946,-87.5173
51584,540349,89782,0.81,41.4923,-87.5183
51585,540349,89782,0.65,41.4929,-87.5216
51586,540350,89782,1.0,41.4859,-87.4545
51587,540350,89782,1.01,41.4854,-87.4504
51588,540350,89782,0.92,41.4832,-87.4526
51589,540350,89782,0.95,41.483,-87.4559
52246,543839,90632,0.69,39.81,-85.17
52247,543842,90632,0.27,39.8175,-84.9961
52402,541868,90215,0.0,38.35,-87.57
52403,541869,90215,1.5,38.3147,-87.4696
52404,541870,90215,0.0,38.27,-87.15
52419,541946,90232,1.77,37.97,-87.58
52420,541946,90232,0.0,37.98,-87.55
52421,541948,90232,4.0,37.9391,-87.4981
52422,541952,90232,2.49,38.0981,-87.9087
52423,541952,90232,2.79,38.1478,-87.8812
52424,541954,90232,0.0,37.95,-87.42
52425,541955,90232,1.86,37.9659,-87.5791
52482,540443,89825,2.49,41.31,-86.74
52483,540444,89825,3.49,40.92,-86.66
52484,540445,89825,0.19,40.6227,-85.5505
52485,540445,89825,1.58,40.565,-85.4474
52486,540445,89825,1.82,40.4653,-85.4459
52487,540445,89825,0.83,40.5289,-85.6395
