,Unnamed: 0,DRUNK_DR,FATALS,LATITUDE,LONGITUD,STATE,DATE
6342,12486,0.0,1.0,39.8524,-86.3135,18.0,2008-12-15
6344,12488,0.0,1.0,39.7825,-86.118,18.0,2008-08-27
6345,12489,0.0,1.0,39.8298,-86.1831,18.0,2008-10-04
6346,12490,1.0,1.0,39.4234,-86.4285,18.0,2008-07-01
6347,12491,1.0,1.0,39.4787,-86.4186,18.0,2008-12-10
6348,12492,1.0,1.0,39.8529,-86.2711,18.0,2008-11-11
6349,12493,0.0,1.0,38.7976,-85.0409,18.0,2008-08-12
6350,12494,0.0,1.0,39.6463,-85.5951,18.0,2008-01-08
6351,12495,0.0,1.0,39.7234,-86.1018,18.0,2008-01-08
6354,12498,0.0,1.0,39.41,-86.3548,18.0,2008-05-10
6356,10356,0.0,1.0,39.9551,-85.91799999999998,18.0,2009-01-03
6359,10359,0.0,1.0,39.9919,-85.7954,18.0,2009-01-04
6360,10360,0.0,1.0,38.3277,-87.3691,18.0,2009-01-06
6364,10364,1.0,1.0,39.8202,-86.1215,18.0,2009-01-03
6371,10371,1.0,1.0,39.3472,-87.2742,18.0,2009-01-11
6374,10374,0.0,1.0,39.762,-86.4669,18.0,2009-01-13
6376,10376,1.0,1.0,39.7782,-84.8714,18.0,2009-01-14
6380,10380,1.0,1.0,39.7178,-87.3186,18.0,2009-01-16
6381,10381,1.0,1.0,38.955,-86.5597,18.0,2009-01-16
6384,10384,0.0,1.0,39.4337,-86.3809,18.0,2009-01-19
6386,10386,0.0,1.0,38.999,-87.39200000000002,18.0,2009-01-21
6390,10390,0.0,2.0,39.8484,-85.4959,18.0,2009-01-15
6392,10392,0.0,1.0,39.1369,-86.6135,18.0,2009-01-23
6394,10394,0.0,1.0,38.3624,-86.3175,18.0,2009-01-27
6396,10396,0.0,1.0,37.9076,-87.0402,18.0,2009-01-30
6402,10402,0.0,1.0,39.9918,-85.7958,18.0,2009-01-30
6403,10403,0.0,1.0,39.4924,-87.3699,18.0,2009-02-07
6405,10405,1.0,1.0,39.7525,-84.9182,18.0,2009-02-06
6406,10406,1.0,1.0,39.7655,-86.2041,18.0,2009-02-11
6408,10408,1.0,1.0,39.7962,-86.0834,18.0,2009-02-13
6409,10409,1.0,1.0,39.2061,-85.3537,18.0,2009-02-14
6410,10410,0.0,1.0,39.7183,-86.1281,18.0,2009-02-14
6412,10412,0.0,1.0,38.3455,-85.7189,18.0,2009-02-13
6415,10415,0.0,1.0,39.534,-86.8037,18.0,2009-02-18
6416,10416,1.0,1.0,39.301,-86.3167,18.0,2009-02-15
6418,10418,0.0,1.0,39.889,-85.1439,18.0,2009-02-13
6419,10419,0.0,1.0,39.9271,-86.0065,18.0,2009-02-19
6420,10420,0.0,1.0,38.1686,-86.8651,18.0,2009-02-18
6423,10423,0.0,1.0,39.0673,-85.4299,18.0,2009-02-19
6426,10426,0.0,1.0,38.2033,-86.0702,18.0,2009-02-21
6429,10429,0.0,1.0,38.6797,-85.5259,18.0,2009-01-19
6430,10430,0.0,2.0,39.8258,-85.6512,18.0,2009-02-15
6434,10434,1.0,1.0,39.7418,-86.15899999999998,18.0,2009-02-26
6436,10436,1.0,1.0,38.31800000000001,-86.1315,18.0,2009-02-28
6438,10438,1.0,1.0,38.1142,-87.0299,18.0,2009-02-27
6442,10442,0.0,1.0,39.9909,-85.9082,18.0,2009-03-03
6445,10445,1.0,1.0,39.067,-87.1715,18.0,2009-03-02
6448,10448,0.0,1.0,39.6094,-86.072,18.0,2009-03-01
6451,10451,0.0,1.0,39.2525,-86.6548,18.0,2009-03-11
6452,10452,1.0,1.0,38.3363,-87.2469,18.0,2009-03-08
6453,10453,0.0,1.0,39.9786,-86.2303,18.0,2009-01-07
6454,10454,0.0,3.0,39.8727,-85.7098,18.0,2009-03-13
6455,10455,0.0,1.0,39.7726,-86.2506,18.0,2009-02-15
6457,10457,0.0,1.0,38.0132,-87.4923,18.0,2009-03-14
6458,10458,0.0,1.0,38.2725,-87.6948,18.0,2009-03-15
6459,10459,0.0,1.0,37.9015,-87.119,18.0,2009-03-16
6460,10460,0.0,1.0,38.0766,-87.5754,18.0,2009-02-11
6461,10461,1.0,1.0,39.9683,-86.9781,18.0,2009-02-18
6463,10463,0.0,1.0,39.2137,-85.21,18.0,2009-03-13
6464,10464,0.0,1.0,37.9767,-87.3914,18.0,2009-02-06
6465,10465,0.0,2.0,39.9754,-85.9603,18.0,2009-02-03
6471,10471,0.0,1.0,39.0917,-84.8719,18.0,2009-03-03
6474,10474,1.0,1.0,39.8462,-86.2395,18.0,2009-03-22
6476,10476,0.0,1.0,38.0056,-86.6917,18.0,2009-03-16
6478,10478,0.0,1.0,39.4835,-86.086,18.0,2009-03-26
6479,10479,1.0,1.0,38.6089,-86.1698,18.0,2009-03-22
6481,10481,0.0,1.0,37.9941,-87.4645,18.0,2009-03-24
6482,10482,0.0,1.0,39.7884,-87.4088,18.0,2009-02-21
6483,10483,1.0,1.0,39.9522,-87.4532,18.0,2009-03-21
6485,10485,0.0,1.0,39.1475,-85.2739,18.0,2009-04-02
6486,10486,1.0,1.0,39.6984,-86.37200000000001,18.0,2009-03-25
6487,10487,0.0,1.0,39.8752,-87.1226,18.0,2009-04-04
6488,10488,0.0,2.0,39.3726,-86.4804,18.0,2009-04-05
6490,10490,0.0,1.0,39.8231,-86.3822,18.0,2009-04-04
6491,10491,0.0,1.0,39.9316,-86.3007,18.0,2009-04-07
6493,10493,0.0,1.0,38.6184,-86.9144,18.0,2009-04-02
6495,10495,1.0,1.0,39.5678,-86.2861,18.0,2009-04-12
6496,10496,1.0,1.0,39.155,-84.8771,18.0,2009-03-26
6498,10498,0.0,1.0,39.1642,-86.5518,18.0,2009-04-15
6499,10499,0.0,1.0,38.4826,-85.5887,18.0,2009-04-16
6500,10500,0.0,1.0,39.2825,-86.68799999999997,18.0,2009-04-16
6501,10501,1.0,1.0,39.4881,-87.3979,18.0,2009-04-18
6502,10502,1.0,1.0,39.8473,-84.8331,18.0,2009-04-18
6504,10504,0.0,1.0,38.5864,-85.6474,18.0,2009-04-11
6505,10505,1.0,1.0,39.7921,-86.1591,18.0,2009-04-03
6506,10506,1.0,1.0,39.8824,-86.2201,18.0,2009-04-13
6510,10510,1.0,1.0,39.6319,-84.87200000000001,18.0,2009-03-21
6511,10511,1.0,1.0,39.8671,-86.26,18.0,2009-04-17
6512,10512,0.0,1.0,39.9137,-86.7935,18.0,2009-04-10
6513,10513,0.0,1.0,39.3777,-86.999,18.0,2009-04-23
6516,10516,0.0,2.0,37.945,-86.7648,18.0,2009-04-20
6522,10522,0.0,1.0,39.5098,-86.4158,18.0,2009-04-29
6525,10525,0.0,1.0,39.5246,-85.4435,18.0,2009-04-30
6526,10526,0.0,1.0,39.9053,-86.0259,18.0,2009-05-01
6528,10528,0.0,1.0,37.9252,-87.5485,18.0,2009-05-02
6530,10530,0.0,1.0,38.3929,-87.7446,18.0,2009-04-29
6535,10535,0.0,1.0,39.7892,-86.0455,18.0,2009-05-02
6536,10536,0.0,1.0,39.6753,-87.4218,18.0,2009-05-03
6538,10538,0.0,1.0,39.65,-86.1587,18.0,2009-05-01
6542,10542,0.0,1.0,37.9926,-87.6632,18.0,2009-04-27
6543,10543,1.0,1.0,39.4351,-86.1585,18.0,2009-05-12
6545,10545,0.0,1.0,39.3484,-85.9543,18.0,2009-05-07
6548,10548,0.0,1.0,39.7886,-86.1126,18.0,2009-04-24
6549,10549,0.0,2.0,39.0958,-86.7409,18.0,2009-05-09
6550,10550,0.0,1.0,39.6197,-86.2053,18.0,2009-05-13
6557,10557,0.0,1.0,37.9549,-87.5391,18.0,2009-02-10
6559,10559,0.0,1.0,39.8339,-85.9722,18.0,2009-05-19
6561,10561,0.0,1.0,38.6762,-86.912,18.0,2009-05-25
6564,10564,0.0,1.0,38.5462,-86.6257,18.0,2009-05-28
6565,10565,1.0,1.0,39.8189,-86.0649,18.0,2009-05-23
6566,10566,0.0,1.0,38.7107,-86.9186,18.0,2009-05-28
6568,10568,0.0,1.0,38.3257,-86.6081,18.0,2009-05-06
6569,10569,1.0,1.0,39.0199,-85.045,18.0,2009-05-27
6573,10573,1.0,1.0,39.8217,-84.8929,18.0,2009-05-26
6574,10574,0.0,1.0,39.1567,-86.3055,18.0,2009-04-13
6576,10576,0.0,1.0,38.3676,-85.9743,18.0,2009-05-29
6577,10577,0.0,1.0,39.8167,-85.9229,18.0,2009-05-29
6582,10582,0.0,1.0,39.4056,-87.381,18.0,2009-06-05
6584,10584,1.0,1.0,39.7123,-84.9093,18.0,2009-06-02
6585,10585,0.0,2.0,39.9959,-86.8712,18.0,2009-06-06
6588,10588,0.0,1.0,39.8339,-84.8328,18.0,2009-06-06
6589,10589,0.0,1.0,39.8201,-86.1451,18.0,2009-05-29
6590,10590,1.0,1.0,39.9523,-86.1268,18.0,2009-06-08
6596,10596,1.0,1.0,39.3205,-85.8043,18.0,2009-05-30
6597,10597,0.0,1.0,39.84,-86.1453,18.0,2009-06-11
6598,10598,1.0,1.0,38.9624,-87.1155,18.0,2009-05-14
6599,10599,0.0,1.0,38.8635,-85.7589,18.0,2009-06-05
6603,10603,0.0,1.0,39.7472,-86.27,18.0,2009-06-12
6604,10604,1.0,1.0,38.0505,-87.5447,18.0,2009-05-08
6608,10608,0.0,1.0,38.985,-85.6858,18.0,2009-06-14
6609,10609,1.0,1.0,38.1202,-87.1181,18.0,2009-06-14
6610,10610,1.0,1.0,39.0439,-84.9027,18.0,2009-06-21
6618,10618,0.0,2.0,39.6658,-86.3764,18.0,2009-06-20
6619,10619,0.0,1.0,39.7977,-86.3269,18.0,2009-06-24
6620,10620,0.0,1.0,38.3484,-85.9274,18.0,2009-06-27
6621,10621,0.0,2.0,38.1968,-87.8676,18.0,2009-06-04
6623,10623,0.0,1.0,39.5856,-85.7246,18.0,2009-06-20
6624,10624,1.0,1.0,39.1165,-87.5737,18.0,2009-06-26
6625,10625,1.0,1.0,39.8742,-85.9392,18.0,2009-06-20
6628,10628,0.0,1.0,39.8687,-86.4906,18.0,2009-06-26
6630,10630,1.0,1.0,39.3625,-86.4893,18.0,2009-07-01
6633,10633,0.0,1.0,39.6475,-85.7714,18.0,2009-06-29
6637,10637,0.0,2.0,38.0385,-87.671,18.0,2009-07-02
6638,10638,1.0,1.0,39.6859,-86.1941,18.0,2009-07-01
6639,10639,0.0,1.0,39.3312,-86.2336,18.0,2009-06-27
6646,10646,0.0,1.0,38.3177,-85.7554,18.0,2009-07-04
6647,10647,1.0,1.0,39.8743,-87.2333,18.0,2009-07-07
6649,10649,0.0,1.0,39.0824,-86.7385,18.0,2009-06-28
6650,10650,1.0,1.0,39.2023,-84.8306,18.0,2009-06-26
6651,10651,0.0,1.0,39.8221,-86.0851,18.0,2009-05-05
6655,10655,1.0,1.0,39.86,-84.977,18.0,2009-07-12
6657,10657,0.0,1.0,39.2995,-86.7431,18.0,2009-07-13
6659,10659,0.0,1.0,38.3093,-85.9951,18.0,2009-07-12
6660,10660,0.0,1.0,39.7986,-86.275,18.0,2009-06-20
6663,10663,0.0,1.0,39.7525,-87.1054,18.0,2009-07-11
6664,10664,0.0,1.0,38.6748,-87.4474,18.0,2009-07-14
6665,10665,0.0,1.0,38.6673,-86.9143,18.0,2009-07-18
6668,10668,0.0,1.0,39.9018,-85.7141,18.0,2009-07-16
6670,10670,0.0,1.0,39.7718,-85.7077,18.0,2009-07-15
6671,10671,0.0,1.0,39.7839,-85.802,18.0,2009-07-11
6673,10673,1.0,1.0,39.7314,-86.5103,18.0,2009-07-01
6677,10677,0.0,1.0,38.2527,-87.3782,18.0,2009-07-18
6678,10678,1.0,1.0,38.3873,-86.3335,18.0,2009-07-19
6680,10680,0.0,1.0,39.1954,-86.661,18.0,2009-07-22
6681,10681,0.0,1.0,39.7816,-86.0937,18.0,2009-07-15
6683,10683,1.0,1.0,39.4558,-86.7622,18.0,2009-07-19
6687,10687,1.0,1.0,39.898,-86.1365,18.0,2009-07-07
6688,10688,0.0,1.0,39.1442,-85.8006,18.0,2009-07-25
6693,10693,0.0,1.0,37.9514,-87.5427,18.0,2009-07-25
6694,10694,0.0,1.0,39.8411,-86.35600000000002,18.0,2009-07-22
6696,10696,0.0,1.0,38.8725,-87.4344,18.0,2009-07-23
6698,10698,0.0,1.0,39.9458,-85.3844,18.0,2009-07-22
6700,10700,0.0,1.0,38.1821,-87.57799999999997,18.0,2009-07-24
6703,10703,1.0,1.0,38.434,-85.7062,18.0,2009-07-22
6704,10704,0.0,1.0,39.7168,-86.2506,18.0,2009-06-23
6706,10706,1.0,1.0,39.6696,-86.0956,18.0,2009-07-30
6709,10709,0.0,1.0,39.7967,-86.022,18.0,2009-07-31
6711,10711,1.0,1.0,39.1012,-87.4032,18.0,2009-06-11
6714,10714,0.0,1.0,39.7534,-86.0425,18.0,2009-07-31
6718,10718,0.0,1.0,39.0585,-84.9029,18.0,2009-08-07
6724,10724,2.0,1.0,39.7891,-86.068,18.0,2009-08-02
6726,10726,1.0,1.0,39.8339,-86.6473,18.0,2009-08-09
6729,10729,0.0,1.0,39.0956,-86.024,18.0,2009-08-08
6730,10730,0.0,1.0,39.5694,-86.2116,18.0,2009-08-15
6732,10732,0.0,1.0,39.7352,-85.5726,18.0,2009-06-12
6734,10734,0.0,1.0,39.4105,-87.40700000000002,18.0,2009-06-15
6736,10736,0.0,1.0,39.6996,-86.1071,18.0,2009-08-13
6742,10742,0.0,1.0,38.3045,-86.3531,18.0,2009-08-21
6743,10743,0.0,1.0,39.7765,-86.7655,18.0,2009-06-02
6745,10745,0.0,1.0,39.455,-87.4755,18.0,2009-08-19
6749,10749,0.0,1.0,38.9115,-85.6634,18.0,2009-08-23
6751,10751,1.0,2.0,38.7874,-87.2795,18.0,2009-08-21
6753,10753,0.0,1.0,39.2087,-85.9384,18.0,2009-08-23
6754,10754,0.0,1.0,39.6488,-86.1215,18.0,2009-08-26
6757,10757,1.0,1.0,38.2432,-85.9577,18.0,2009-08-20
6759,10759,0.0,1.0,39.8148,-84.9346,18.0,2009-08-24
6760,10760,0.0,1.0,39.8498,-86.0931,18.0,2009-08-18
6761,10761,0.0,1.0,39.7517,-86.1547,18.0,2009-08-29
6762,10762,0.0,1.0,38.1992,-87.2754,18.0,2009-08-24
6766,10766,1.0,1.0,39.0295,-85.5197,18.0,2009-08-30
6769,10769,1.0,2.0,39.4785,-87.0142,18.0,2009-09-02
6775,10775,0.0,2.0,39.5578,-85.7871,18.0,2009-08-16
6777,10777,0.0,1.0,39.0845,-87.4203,18.0,2009-08-28
6778,10778,0.0,1.0,39.1665,-86.9196,18.0,2009-08-27
6782,10782,0.0,1.0,39.93,-86.5743,18.0,2009-09-11
6784,10784,0.0,1.0,37.966,-87.3981,18.0,2009-06-25
6785,10785,0.0,1.0,39.8134,-85.93299999999998,18.0,2009-09-11
6786,10786,0.0,1.0,39.51300000000001,-86.92399999999998,18.0,2009-09-13
6788,10788,0.0,1.0,39.4046,-86.0003,18.0,2009-09-14
6791,10791,0.0,1.0,39.718,-86.35799999999998,18.0,2009-09-02
6792,10792,0.0,1.0,39.802,-86.0333,18.0,2009-09-13
6793,10793,0.0,1.0,37.9943,-87.5428,18.0,2009-07-14
6795,10795,0.0,1.0,39.762,-86.4669,18.0,2009-09-13
6797,10797,0.0,1.0,37.9967,-87.555,18.0,2009-09-15
6798,10798,1.0,1.0,39.5784,-86.1397,18.0,2009-09-16
6800,10800,0.0,1.0,39.1757,-86.51899999999998,18.0,2009-09-09
6801,10801,0.0,1.0,39.4539,-85.6305,18.0,2009-09-12
6804,10804,1.0,1.0,39.8652,-85.2027,18.0,2009-09-17
6808,10808,0.0,1.0,39.4763,-86.1579,18.0,2009-09-21
6811,10811,1.0,1.0,39.8386,-86.2117,18.0,2009-08-09
6812,10812,0.0,2.0,38.1317,-87.0234,18.0,2009-09-20
6813,10813,1.0,1.0,38.2882,-85.7057,18.0,2009-09-18
6814,10814,0.0,1.0,39.3832,-85.9864,18.0,2009-08-17
6818,10818,0.0,1.0,37.9708,-86.7371,18.0,2009-09-16
6819,10819,0.0,1.0,39.7656,-86.1563,18.0,2009-09-23
6823,10823,0.0,1.0,38.8106,-87.1471,18.0,2009-09-15
6824,10824,0.0,1.0,39.4964,-84.9484,18.0,2009-09-21
6825,10825,1.0,2.0,38.4399,-85.6593,18.0,2009-08-29
6829,10829,0.0,1.0,39.2743,-86.2518,18.0,2009-09-26
6830,10830,1.0,1.0,38.4811,-86.8869,18.0,2009-09-27
6837,10837,0.0,1.0,39.5629,-87.4374,18.0,2009-09-29
6838,10838,0.0,1.0,38.5874,-85.76700000000002,18.0,2009-10-02
6841,10841,0.0,1.0,39.4254,-86.4016,18.0,2009-09-10
6843,10843,0.0,1.0,38.3619,-87.6958,18.0,2009-10-03
6844,10844,0.0,1.0,39.4238,-87.4163,18.0,2009-10-04
6845,10845,0.0,1.0,39.5252,-86.4604,18.0,2009-09-25
6848,10848,0.0,1.0,39.4032,-87.4696,18.0,2009-10-06
6852,10852,0.0,1.0,39.6468,-85.5953,18.0,2009-10-06
6855,10855,0.0,1.0,39.5341,-87.1686,18.0,2009-10-08
6860,10860,0.0,1.0,38.1696,-87.4553,18.0,2009-10-06
6861,10861,0.0,1.0,37.9552,-87.4514,18.0,2009-09-03
6864,10864,0.0,2.0,38.9804,-85.8434,18.0,2009-10-13
6865,10865,1.0,1.0,39.8866,-86.1889,18.0,2009-09-01
6867,10867,2.0,1.0,38.7956,-87.23899999999998,18.0,2009-10-04
6869,10869,0.0,1.0,39.7698,-86.0628,18.0,2009-10-20
6870,10870,0.0,1.0,39.7655,-86.1431,18.0,2009-10-15
6873,10873,0.0,1.0,39.6736,-86.1584,18.0,2009-10-20
6874,10874,1.0,1.0,37.9248,-87.5487,18.0,2009-10-22
6884,10884,0.0,1.0,39.2709,-87.1286,18.0,2009-10-31
6885,10885,0.0,1.0,39.1226,-86.6429,18.0,2009-10-31
6887,10887,0.0,2.0,39.0674,-87.2228,18.0,2009-10-02
6891,10891,0.0,1.0,39.7786,-86.3155,18.0,2009-11-03
6892,10892,0.0,2.0,38.0827,-87.1319,18.0,2009-11-09
6893,10893,1.0,1.0,38.3836,-86.3507,18.0,2009-11-04
6894,10894,0.0,1.0,38.299,-86.0012,18.0,2009-11-07
6895,10895,0.0,1.0,37.9071,-87.0394,18.0,2009-11-10
6896,10896,0.0,1.0,38.9376,-84.9321,18.0,2009-11-08
6898,10898,0.0,1.0,38.7962,-86.5352,18.0,2009-11-10
6906,10906,0.0,1.0,39.6746,-86.4042,18.0,2009-11-16
6907,10907,0.0,1.0,39.2016,-85.9732,18.0,2009-10-29
6908,10908,0.0,1.0,39.9247,-86.0688,18.0,2009-11-10
6910,10910,0.0,1.0,38.4448,-85.6547,18.0,2009-11-20
6913,10913,0.0,2.0,38.1739,-85.9073,18.0,2009-11-17
6916,10916,0.0,1.0,38.4143,-87.3062,18.0,2009-11-20
6920,10920,0.0,1.0,38.2984,-86.9983,18.0,2009-11-14
6922,10922,0.0,1.0,38.3742,-85.6949,18.0,2009-11-25
6924,10924,1.0,1.0,39.3893,-85.3409,18.0,2009-11-13
6925,10925,2.0,1.0,39.8458,-85.9156,18.0,2009-11-29
6926,10926,0.0,1.0,39.8306,-84.8903,18.0,2009-11-18
6927,10927,0.0,1.0,39.8257,-86.0887,18.0,2009-11-24
6928,10928,1.0,1.0,38.7301,-86.4834,18.0,2009-12-02
6929,10929,0.0,1.0,39.7138,-86.1151,18.0,2009-11-06
6933,10933,0.0,1.0,38.8923,-86.5206,18.0,2009-12-05
6934,10934,0.0,1.0,38.7392,-85.3743,18.0,2009-12-06
6936,10936,0.0,1.0,39.7533,-86.1491,18.0,2009-12-03
6937,10937,0.0,1.0,37.9403,-87.544,18.0,2009-11-30
6938,10938,0.0,1.0,39.7865,-86.2831,18.0,2009-09-08
6941,10941,1.0,1.0,38.671,-85.7764,18.0,2009-12-04
6942,10942,1.0,1.0,39.5326,-87.0893,18.0,2009-12-02
6945,10945,0.0,1.0,39.4462,-86.8717,18.0,2009-12-12
6949,10949,0.0,1.0,39.8823,-84.9962,18.0,2009-12-12
6950,10950,0.0,1.0,39.6799,-86.2886,18.0,2009-10-26
6954,10954,0.0,1.0,38.7547,-85.3568,18.0,2009-12-11
6957,10957,0.0,1.0,39.9049,-86.2698,18.0,2009-12-16
6960,10960,0.0,1.0,39.5186,-87.1476,18.0,2009-12-19
6962,10962,0.0,1.0,39.8333,-86.0131,18.0,2009-08-20
6963,10963,0.0,1.0,39.7297,-86.1539,18.0,2009-12-17
6965,10965,0.0,1.0,39.776,-87.2361,18.0,2009-12-22
6966,10966,0.0,2.0,38.6948,-85.7891,18.0,2009-12-13
6967,10967,1.0,1.0,39.8708,-84.9106,18.0,2009-12-22
6968,10968,0.0,1.0,39.7647,-86.2122,18.0,2009-12-23
6969,10969,0.0,1.0,39.1901,-87.0125,18.0,2009-12-24
6972,10972,0.0,1.0,39.1891,-86.6302,18.0,2009-12-29
6976,10976,0.0,1.0,39.7827,-86.1481,18.0,2009-12-28
6980,10980,0.0,1.0,38.3295,-85.7546,18.0,2009-12-10
6981,10981,0.0,1.0,39.8676,-86.2318,18.0,2009-12-25
6982,10982,0.0,1.0,39.219,-87.3706,18.0,2009-11-08
6983,10983,1.0,1.0,38.0335,-87.5838,18.0,2009-12-14
6985,10985,1.0,1.0,39.6715,-86.3077,18.0,2009-10-29
6986,10986,0.0,1.0,39.4629,-87.3077,18.0,2009-12-06
6987,9949,0.0,1.0,39.64298333,-86.07438333,18.0,2010-01-01
6988,9950,0.0,1.0,39.25013611,-86.50124167,18.0,2010-01-05
6989,9951,0.0,1.0,39.63243056,-85.21584167,18.0,2010-01-05
6992,9954,0.0,1.0,38.76566111,-85.83101111,18.0,2010-01-09
6993,9955,0.0,1.0,39.39438611,-84.99173611,18.0,2010-01-07
6995,9957,0.0,3.0,38.68520833,-86.45450556,18.0,2010-01-11
6998,9960,0.0,1.0,38.28269444,-87.56751667,18.0,2010-01-08
7002,9964,1.0,2.0,38.30529444,-87.09343056,18.0,2010-01-11
7006,9968,0.0,1.0,39.73201111,-86.05796944,18.0,2010-01-10
7007,9969,0.0,1.0,38.03886389,-87.03643889,18.0,2010-01-21
7008,9970,1.0,1.0,39.39023889,-87.30212778,18.0,2010-01-17
7009,9971,0.0,2.0,38.56803333,-85.86600833,18.0,2010-01-16
7010,9972,0.0,1.0,39.68014167,-86.08273056,18.0,2010-01-20
7012,9974,0.0,1.0,39.34425556,-87.49786389,18.0,2010-01-24
7014,9976,0.0,1.0,39.60638889,-86.10881111,18.0,2010-01-25
7016,9978,0.0,1.0,38.24144722,-86.18883056,18.0,2010-01-27
7017,9979,0.0,1.0,38.30718056,-86.05728056,18.0,2010-01-28
7018,9980,0.0,1.0,39.71685,-86.26433889,18.0,2010-01-27
7019,9981,0.0,1.0,38.21300556,-86.13143889,18.0,2010-01-19
7021,9983,0.0,1.0,39.90519444,-86.08260278,18.0,2010-01-07
7022,9984,0.0,1.0,38.91781667,-86.90872222,18.0,2010-01-23
7023,9985,0.0,1.0,38.76323611,-87.38795833,18.0,2010-01-26
7024,9986,0.0,1.0,39.36038333,-87.21543889,18.0,2010-02-01
7027,9989,0.0,1.0,38.79854722,-87.44409167,18.0,2010-02-04
7028,9990,0.0,2.0,39.98264444,-85.12254167,18.0,2010-02-05
7030,9992,0.0,1.0,39.77615556,-86.19703611,18.0,2010-01-08
7031,9993,1.0,1.0,39.77035,-86.01801389,18.0,2010-01-30
7032,9994,0.0,1.0,38.76341944,-87.39203333,18.0,2010-02-09
7035,9997,0.0,2.0,39.10219167,-85.74284167,18.0,2010-02-05
7036,9998,0.0,1.0,38.17019444,-87.47005556,18.0,2010-02-11
7037,9999,0.0,1.0,39.794425,-86.26996944,18.0,2010-02-15
7038,10000,0.0,1.0,39.90111111,-86.21786944,18.0,2010-02-15
7039,10001,0.0,1.0,38.02828333,-87.33937778,18.0,2010-02-15
7041,10003,0.0,2.0,39.36134444,-85.94239722,18.0,2010-01-24
7042,10004,0.0,1.0,39.52195278,-86.00410833,18.0,2010-02-14
7047,10009,0.0,1.0,39.81908333,-86.27632222,18.0,2010-02-19
7048,10010,2.0,1.0,39.775825,-86.25074444,18.0,2010-02-21
7049,10011,0.0,1.0,38.36238889,-87.48284444,18.0,2010-02-19
7054,10016,1.0,1.0,38.64449444,-86.45948333,18.0,2010-02-23
7055,10017,0.0,2.0,39.19960278,-85.97891944,18.0,2010-02-12
7056,10018,1.0,1.0,39.96495,-87.00665556,18.0,2010-02-22
7057,10019,0.0,1.0,39.28143333,-85.08555,18.0,2010-02-25
7058,10020,0.0,1.0,39.635175,-86.17135,18.0,2010-02-23
7059,10021,0.0,1.0,39.27319444,-85.57525556,18.0,2010-02-24
7060,10022,1.0,1.0,38.50989167,-86.49707778,18.0,2010-02-26
7061,10023,0.0,1.0,38.36743611,-85.96535556,18.0,2010-02-19
7067,10029,0.0,1.0,39.66114722,-85.77335278,18.0,2010-02-27
7068,10030,1.0,1.0,39.91970278,-86.10680278,18.0,2010-02-21
7069,10031,1.0,1.0,37.96944167,-87.45666389,18.0,2010-03-01
7077,10039,1.0,2.0,38.51660833,-85.73026667,18.0,2010-03-05
7080,10042,0.0,2.0,38.84666111,-85.50916667,18.0,2010-03-02
7082,10044,0.0,1.0,39.82191944,-86.121525,18.0,2010-03-05
7084,10046,0.0,1.0,38.67943056,-87.28519722,18.0,2010-03-06
7086,10048,0.0,1.0,38.96333056,-85.82719167,18.0,2010-03-01
7087,10049,0.0,1.0,39.68985,-86.376175,18.0,2010-03-09
7089,10051,0.0,1.0,38.44485,-85.65482222,18.0,2010-03-10
7091,10053,0.0,1.0,38.86126389,-86.51209722,18.0,2010-03-10
7092,10054,0.0,1.0,38.31371389,-86.95472778,18.0,2010-03-12
7095,10057,1.0,1.0,39.15455833,-85.84236111,18.0,2010-03-17
7100,10062,0.0,2.0,38.70698611,-85.79455833,18.0,2010-03-24
7104,10066,1.0,1.0,39.79644722,-86.03171944,18.0,2010-03-25
7108,10070,1.0,1.0,39.63583611,-85.05409167,18.0,2010-03-25
7111,10073,0.0,2.0,38.95351944,-85.83465833,18.0,2010-03-21
7112,10074,0.0,1.0,39.465375,-87.37889167,18.0,2010-03-31
7115,10077,0.0,1.0,38.74583333,-86.47489167,18.0,2010-04-01
7117,10079,0.0,1.0,39.83068611,-84.88783889,18.0,2010-04-04
7118,10080,0.0,1.0,39.23796944,-85.88012778,18.0,2010-03-31
7122,10084,0.0,1.0,38.25112222,-86.59672778,18.0,2010-04-02
7123,10085,0.0,1.0,39.77193333,-85.82768333,18.0,2010-03-27
7127,10089,0.0,1.0,39.34704167,-87.37658611,18.0,2010-04-10
7130,10092,0.0,1.0,38.32866111,-86.09822222,18.0,2010-04-03
7131,10093,1.0,1.0,39.11750833,-87.51048056,18.0,2010-04-03
7132,10094,0.0,1.0,39.12859444,-87.41383611,18.0,2010-04-15
7138,10100,0.0,1.0,39.01571667,-85.641175,18.0,2010-04-16
7140,10102,0.0,1.0,38.60426111,-85.64872778,18.0,2010-04-12
7141,10103,0.0,1.0,38.21525556,-85.86888333,18.0,2010-04-15
7143,10105,0.0,1.0,39.59252778,-86.11461667,18.0,2010-04-15
7146,10108,0.0,1.0,38.07195556,-86.81173333,18.0,2010-04-21
7147,10109,0.0,1.0,38.60454722,-85.99831667,18.0,2010-04-16
7148,10110,0.0,1.0,39.86287778,-86.16903333,18.0,2010-04-20
7149,10111,0.0,1.0,39.58687222,-86.09105556,18.0,2010-01-28
7151,10113,0.0,1.0,39.16653611,-86.45536389,18.0,2010-04-17
7152,10114,1.0,1.0,39.02345278,-86.405925,18.0,2010-04-21
