YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201605,104789,627540,1,1.54,"W","MC CALLSBURG",42.17,-93.43,4210200,9325800
201605,104789,627541,1,.69,"S","ZEARING",42.16,-93.3,429600,9318000
201605,104789,627542,1,1.72,"SW","MARSHALLTOWN ARPT",42.1,-92.94,426000,9256400
201605,104789,627543,1,1.69,"ESE","ALBION",42.11,-92.97,426600,9258200
201605,104789,627544,1,.69,"S","MARSHALLTOWN ARPT",42.11,-92.92,426600,9255200
201605,104789,627545,1,1.72,"SW","VOORHIES",42.31,-92.5,4218600,9230000
201605,104789,627546,1,.51,"W","REINBECK",42.32,-92.61,4219200,9236600
201605,104789,627547,1,2.12,"SW","EVANSDALE",42.4479,-92.3088,4226874,9218528
201605,104789,627548,1,.64,"NE","ATLANTIC",41.4059,-95.0105,4124354,95630
201605,104227,623962,1,3.43,"SE","CHENT",38.6983,-85.0209,3841898,851254
201605,104227,623975,1,1.08,"E","WARSAW",38.78,-84.86,3846800,8451600
201605,104227,623984,1,1.75,"NW","INDEPENDENCE",38.95,-84.55,3857000,8433000
201605,104228,623990,1,2.76,"S","MORGANTOWN",39.09,-83.2,395400,8312000
201605,104228,623992,1,.61,"NW","IDAHO",39.0858,-83.1387,395148,838322
201605,104228,623996,1,1.62,"SSW","IDLEWILD",39.1295,-84.4947,397770,8429682
201605,104228,623997,1,.21,"NNE","ROACHESTER",39.353,-84.0988,3921180,845928
201605,104228,623998,1,.54,"E","HILLSBORO",39.2,-83.61,3912000,8336600
201605,104228,623999,1,2.12,"SE","GIVENS",39.03,-82.89,391800,8253400
201605,104228,624000,1,.87,"NW","YELLOW BUD",39.51,-83.01,3930600,83600
201605,104228,624001,1,2.04,"SSW","WEST PORTSMOUTH",38.7452,-83.0504,3844712,833024
201605,104229,624002,1,.41,"ESE","JAYTON",33.2476,-100.5736,3314856,10034416
201605,104229,624003,1,6.3,"SSE","ASPERMONT ARPT",33.0406,-100.1963,332436,10011778
201605,104229,624003,2,9.18,"SSE","ASPERMONT ARPT",33.0018,-100.1778,33108,10010668
201605,104229,624004,1,3.75,"SSW","LOCO",34.6682,-100.17,3440092,10010200
201605,104229,624004,2,3.49,"S","LOCO",34.6696,-100.1536,3440176,1009216
201605,104243,626639,1,1.18,"W","BONNIEVILLE",37.3721,-85.9412,3722326,8556472
201605,104243,626640,1,2.28,"SSW","HIGH HICKORY",37.3882,-85.8413,3723292,8550478
201605,104250,624114,1,.69,"N","OAKWOOD COLLEGE",34.76,-86.63,3445600,8637800
201605,104250,624115,1,.57,"W","CLUTTSVILLE",34.83,-86.78,3449800,8646800
201605,104250,624116,1,1.79,"SW","HUNTSVILLE MILLS ARP",34.73,-86.57,3443800,8634200
201605,104250,624117,1,.92,"ENE","ATHENS",34.8064,-86.9658,3448384,8657948
201605,104250,624146,1,.89,"SW","ELKMONT",34.92,-86.99,3455200,8659400
201605,104250,624147,1,1.49,"NNE","ATHENS",34.82,-86.97,3449200,8658200
201605,104250,624148,1,2.15,"NNW","SARDIS SPGS",34.86,-86.89,3451600,8653400
201605,104250,624149,1,2.92,"ESE","CAREY",34.87,-86.9,3452200,8654000
201605,104250,624150,1,1.49,"NNE","SARDIS SPGS",34.85,-86.87,3451000,8652200
201605,104250,624151,1,1.38,"S","COPELAND CO",34.83,-86.83,3449800,8649800
201605,104250,624152,1,.89,"SW","CLUTTSVILLE",34.82,-86.78,3449200,8646800
201605,104250,624750,1,2.04,"N","SARDIS SPGS",34.8594,-86.8824,3451564,8652944
201605,104250,624751,1,1.66,"WNW","COPELAND CO",34.8608,-86.8562,3451648,8651372
201605,104250,632059,1,2.92,"ESE","CAREY",34.87,-86.9,3452200,8654000
201605,104251,624118,1,2.16,"NW","ATHENS",34.8231,-87.0055,3449386,87330
201605,104251,624119,1,1.14,"W","MONROVIA",34.77,-86.74,3446200,8644400
201605,104251,624120,1,2.15,"SSE","NEBO",34.74,-86.76,3444400,8645600
201605,104251,624121,1,1.14,"E","MADISON",34.7,-86.75,3442000,8645000
201605,104251,624122,1,1.28,"NNW","GERALDINE",34.3669,-86.0094,3422014,86564
201605,104251,624123,1,1.33,"ESE","HUNTSVILLE PARK",34.69,-86.6,3441400,8636000
201605,104259,624196,1,.94,"SSW","PARK LAYNE",39.8878,-84.0378,3953268,842268
201605,104265,624241,1,12.01,"NW","FT SUMNER",34.6,-104.38,3436000,10422800
201605,104275,624319,1,.71,"NW","CHENEYS",40.7365,-96.6106,4044190,9636636
201605,104275,624319,2,1.18,"WNW","CHENEYS",40.7364,-96.6208,4044184,9637248
201605,104275,624320,1,2.6,"SSE","CHENEYS",40.6946,-96.583,4041676,9634980
201605,104275,624320,2,2.48,"SSE","CHENEYS",40.6971,-96.5813,4041826,9634878
201605,104275,624322,1,1.55,"WSW","NEHAWKA",40.8213,-96.0074,4049278,96444
201605,104275,624322,2,3.95,"ESE","WEEPING WATER ARPT",40.8586,-96.046,4051516,962760
201605,104275,624323,1,.52,"E","CRAIG",41.78,-96.36,4146800,9621600
201605,104275,624324,1,1.38,"WNW","CHENEYS",40.737,-96.6248,4044220,9637488
201605,104275,624325,1,1.26,"NE","LINCOLN",40.8134,-96.6536,4048804,9639216
201605,104275,624326,1,1.02,"SW","UNIVERSITY PLACE",40.8206,-96.6351,4049236,9638106
201603,104186,623614,1,2,"NE","BOYNTON",35.6705,-95.6248,3540230,9537488
201603,104186,623615,1,1.06,"SW","DEWAR",35.4577,-95.9414,3527462,9556484
201603,104186,623616,1,.75,"SSW","HENRYETTA",35.4395,-95.9831,3526370,9558986
201603,104186,623617,1,1,"E","JAMESVILLE",35.75,-95.6322,3545000,9537932
201603,104186,623621,1,3.22,"NNE","WAGONER AIRSTRIP",36.0143,-95.3119,36858,9518714
201603,104186,623623,1,.75,"SSE","JAMESVILLE",35.7395,-95.6466,3544370,9538796
201603,104186,623626,1,2.1,"W","EUFAULA MUNI ARPT",35.3032,-95.6571,3518192,9539426
201603,104186,623629,1,3,"SE","LOCUST GROVE",36.1693,-95.132,3610158,957920
201603,104186,623632,1,4,"E","LOCUST GROVE",36.2,-95.0983,3612000,955898
201603,104186,623636,1,1.51,"WNW","EUFAULA FORK ARPT",35.2395,-95.5442,3514370,9532652
201603,104186,623638,1,2,"E","LOCUST GROVE",36.2,-95.1341,3612000,958046
201603,104186,623639,1,3,"E","MAZIE",36.1,-95.3163,366000,9518978
201603,104186,623640,1,.96,"SSE","PORUM",35.3567,-95.265,3521402,9515900
201603,104186,623641,1,.44,"SSW","SALINA",36.2939,-95.1521,3617634,959126
201603,104186,623642,1,1.94,"NNW","SARDIS",34.6775,-95.4072,3440650,9524432
201603,104186,623643,1,.75,"NNE","YANUSH",34.7097,-95.314,3442582,9518840
201603,104186,623644,1,1.06,"N","HEAVENER",34.8952,-94.6024,3453712,9436144
201603,104186,625789,1,11.33,"SE","STILWELL",35.6916,-94.5042,3541496,9430252
201603,104186,625789,2,11.08,"SE","STILWELL",35.7109,-94.4851,3542654,9429106
201603,104187,623645,1,.35,"SSE","PRAIRIE GROVE",35.9755,-94.3173,3558530,9419038
201603,104187,623646,1,2,"WNW","FAYETTEVILLE",36.0811,-94.2031,364866,9412186
201603,104187,623647,1,1.32,"NE","EFAY",36.0948,-94.1351,365688,948106
201603,104187,623648,1,.56,"NNE","WITCHERVILLE",35.1375,-94.2663,358250,9415978
201603,104187,623649,1,2,"E","SPRINGDALE",36.18,-94.0941,3610800,945646
201603,104187,625793,1,.81,"NNW","DAVIDSON",35.7109,-94.4851,3542654,9429106
201603,104187,625793,2,4.15,"NNE","DAVIDSON",35.7585,-94.4635,3545510,9427810
201603,104187,625795,1,2.56,"WSW","ODELL",35.7585,-94.4635,3545510,9427810
201603,104187,625795,2,2.22,"SW","MORROW",35.8293,-94.4104,3549758,9424624
201603,104188,623651,1,.74,"S","CLEVELAND",36.3094,-96.4679,3618564,9628074
201603,104188,623652,1,2.89,"NNE","ONETA",36.0607,-95.7081,363642,9542486
201603,104188,623653,1,.65,"SW","BURBANK",36.6939,-96.729,3641634,9643740
201603,104188,623654,1,1.37,"N","LITTLE CHIEF",36.6897,-96.627,3641382,9637620
201603,104188,623655,1,4,"N","PAWHUSKA",36.7279,-96.33,3643674,9619800
201603,104188,623656,1,.37,"SE","COPAN",36.8965,-95.9251,3653790,9555506
201603,104188,623657,1,8,"N","BIGHEART",36.9658,-96.22,3657948,9613200
201603,104188,623658,1,2.17,"NE","PRUE",36.25,-96.29,3615000,9617400
201603,104188,623659,1,7,"W","NOWATA",36.7,-95.7564,3642000,9545384
201603,104188,623660,1,4.29,"NNW","CATOOSA",36.24,-95.77,3614400,9546200
201603,104188,623662,1,.77,"SW","CLAREMORE",36.3136,-95.6113,3618816,9536678
201603,104188,623663,1,.65,"SE","SOUTH COFFEEVILLE AR",36.9941,-95.6209,3659646,9537254
201603,104188,623664,1,7,"NW","WELCH",36.9416,-95.1896,3656496,9511376
201603,104188,623665,1,.36,"NE","WELCH",36.8736,-95.0953,3652416,955718
201603,104188,623666,1,.29,"NNW","COMMERCE",36.9337,-94.8727,3656022,9452362
201603,104188,623667,1,5,"N","PEORIA",36.9924,-94.67,3659544,9440200
201603,104188,625852,1,5.78,"NW","TULSA",36.2151,-96.0151,3612906,96906
201603,104188,625852,2,5.5,"NNW","TULSA",36.218,-96.0013,3613080,9678
201603,104188,625854,1,1.05,"E","TUL DOWNTOWN ARPK",36.218,-96.0013,3613080,9678
201603,104188,625854,2,3.05,"SE","OWASSO",36.2358,-95.8153,3614148,9548918
201603,104188,625856,1,5.3,"NW","CATOOSA",36.2358,-95.8153,3614148,9548918
201603,104188,625856,2,3.29,"NNE","VERDIGRIS",36.2765,-95.6677,3616590,9540062
201603,104188,625859,1,.64,"NNW","COODYS BLUFF",36.7291,-95.5523,3643746,9533138
201603,104188,625859,2,2.82,"ENE","COODYS BLUFF",36.7408,-95.5062,3644448,9530372
201603,104188,625864,1,3.28,"SW","CLAREMORE",36.284,-95.6384,3617040,9538304
201603,104188,625864,2,3.64,"NE","TIAWAH",36.3134,-95.5328,3618804,9531968
201603,104188,625873,1,2.06,"ENE","CENTRALIA",36.8151,-95.3178,3648906,9519068
201603,104188,625873,2,4.69,"ENE","CENTRALIA",36.8317,-95.2751,3649902,9516506
201603,104193,623716,1,2.74,"NW","STRGN BAY DOOR CO AR",44.8776,-87.4603,4452656,8727618
201603,104193,626014,1,1.9,"SW","NORTHPORT",44.3814,-88.8284,4422884,8849704
201603,104193,626309,1,1.33,"NW","MARATHON",44.9345,-89.8478,4456070,8950868
201603,104193,626309,2,1.28,"NW","MARATHON",44.9334,-89.848,4456004,8950880
201603,104193,626309,3,1.22,"NW","MARATHON",44.933,-89.8471,4455980,8950826
201603,104193,626309,4,1.14,"NW","MARATHON",44.9335,-89.8433,4456010,8950598
201603,104193,626309,5,1.14,"NNW","MARATHON",44.9344,-89.8416,4456064,8950496
201603,104193,626309,6,1.22,"NNW","MARATHON",44.9359,-89.8411,4456154,8950466
201603,104193,626312,1,4.96,"WNW","HAMBURG",45.1198,-89.9646,457188,8957876
201603,104193,626312,2,4.98,"NW","HAMBURG",45.1202,-89.9647,457212,8957882
201603,104193,626312,3,4.96,"NW","HAMBURG",45.1202,-89.9642,457212,8957852
201603,104193,626312,4,4.95,"NW","HAMBURG",45.1199,-89.9643,457194,8957858
201605,104651,626774,1,1.49,"W","BURRICK CROSSING",43.98,-73.45,4358800,7327000
201605,104651,626776,1,.85,"NW","PORT HENRY",44.06,-73.46,443600,7327600
201605,104651,633048,1,1.26,"NE","LOON LAKE",44.5641,-74.0537,4433846,743222
201605,104651,633048,2,3.37,"NW","INMAN",44.6194,-74.1406,4437164,748436
201605,104651,633048,3,3.62,"SSE","WALKER MILL",44.6018,-74.1715,4436108,7410290
201605,104651,633048,4,.49,"WSW","LOON LAKE",44.548,-74.0794,4432880,744764
201605,104652,626778,1,.58,"WSW","MAQUAM",44.9164,-73.1606,4454984,739636
201605,104652,626780,1,.49,"W","SHELDON",44.88,-72.96,4452800,7257600
201605,104652,626781,1,.85,"SE","SHELDON JCT",44.89,-72.96,4453400,7257600
201605,104654,626848,1,1.5,"ESE","HEBBARDSVILLE",37.7617,-87.3446,3745702,8720676
201605,104654,626849,1,0,"NW","HAZEL",36.5,-88.32,3630000,8819200
201605,104654,626850,1,1.39,"NNE","TAYLORS STORE",36.5492,-88.4127,3632952,8824762
201605,104654,626850,2,0,"N","MIDWAY",36.55,-88.32,3633000,8819200
201605,104655,626851,1,0,"W","MT VERNON",38.32,-88.9,3819200,8854000
201605,104655,626851,2,2,"E","BLUFORD",38.33,-88.7131,3819800,8842786
201605,104656,626852,1,2,"N","SANTA CLAUS",38.149,-86.9,388940,8654000
201605,104656,626853,1,0,"N","ROCKPORT",37.88,-87.05,3752800,873000
201605,104658,626854,1,4.15,"N","DUNLAP",34.19,-100.3,3411400,10018000
201605,104658,626854,2,0,"N","SWEARINGEN",34.15,-100.15,349000,1009000
201605,104658,626858,1,0,"N","SWEARINGEN",34.15,-100.15,349000,1009000
201605,104658,626859,1,4.49,"NNE","HART CAMP",34.09,-102.12,345400,1027200
201605,104658,626861,1,1.17,"NNW","(LBB)LUBBOCK INTL AR",33.6852,-101.8291,3341112,10149746
201605,104658,626862,1,5.86,"WSW","ROUNDUP",33.73,-102.19,3343800,10211400
201605,104658,626863,1,2.15,"NNW","PLAINS YOAKUM CO ARP",33.23,-102.84,3313800,10250400
201605,104658,626865,1,16.88,"E","AFTON",33.7949,-100.5112,3347694,10030672
201604,104043,622327,1,5.67,"NNE","BETHUNE",39.304,-102.4241,3918240,10225446
201604,104043,622328,1,4.09,"WSW","BURLINGTON ARPT",39.3045,-102.3538,3918270,10221228
201604,104043,622329,1,6.75,"NW","BURLINGTON ARPT",39.3866,-102.3724,3923196,10222344
201604,104043,622330,1,10.68,"N","BURLINGTON ARPT",39.4739,-102.2987,3928434,10217922
201604,104043,622331,1,10.68,"N","BURLINGTON ARPT",39.4739,-102.2987,3928434,10217922
201604,104043,623863,1,15.78,"NNE","FIRSTVIEW",39.0427,-102.4649,392562,10227894
201604,104043,623863,2,18.77,"N","KIT CARSON",39.0402,-102.7432,392412,10244592
201604,104043,623863,3,2.32,"W","KIT CARSON",38.7661,-102.8228,3845966,10249368
201604,104043,623863,4,11.47,"SSW","KIT CARSON",38.6145,-102.8542,3836870,10251252
201604,104043,623863,5,14.53,"S","FIRSTVIEW",38.6134,-102.5804,3836804,10234824
201604,104043,623899,1,1.4,"SW","BURLINGTON ARPT",39.306,-102.2988,3918360,10217928
201604,104043,623899,2,17.8,"N","PECONIC",39.5737,-102.0725,3934422,1024350
201604,104043,623899,3,19.19,"NNE","STRATTON",39.5707,-102.5192,3934242,10231152
201604,104043,623899,4,9.07,"N","STRATTON",39.4311,-102.5935,3925866,10235610
201604,104043,623899,5,17.9,"S","VONA",39.041,-102.7439,392460,10244634
201604,104043,623899,6,13.06,"S","BETHUNE",39.041,-102.4656,392460,10227936
201604,104043,623900,1,3.07,"E","HALE",39.5737,-102.0725,3934422,1024350
201604,104043,623900,2,5.1,"ENE","HALE",39.611,-102.0503,3936660,1023018
201604,104043,623900,3,5.9,"SSE","LAIRD",40.0031,-102.0517,40186,1023102
201604,104043,623900,4,3.05,"E","WRAY BOWMAN ARPT",39.9773,-102.2225,3958638,10213350
201604,104043,623900,5,7.92,"NE","JOES",39.7343,-102.579,3944058,10234740
201604,104043,623900,6,5.49,"SE","KIRK",39.5707,-102.5192,3934242,10231152
201604,104044,622332,1,2.61,"NW","PLATTEVILLE",40.6538,-94.6087,4039228,9436522
201604,104044,622332,2,4.36,"NNW","PLATTEVILLE",40.686,-94.6082,4041160,9436492
201604,104044,622333,1,3.23,"NW","PLATTEVILLE",40.6682,-94.6057,4040092,9436342
201604,104044,622333,2,3.33,"NNW","PLATTEVILLE",40.6754,-94.5912,4040524,9435472
201604,104044,622334,1,2.37,"NW","CLEARFIELD",40.822,-94.5048,4049320,9430288
201604,104044,622334,2,2.74,"NW","CLEARFIELD",40.8309,-94.5028,4049854,9430168
201604,104044,622335,1,2.18,"SSE","CRESTON ARPT",40.9911,-94.3531,4059466,9421186
201604,104044,622335,2,1.6,"SSE","CRESTON",41.0492,-94.3565,412952,9421390
201604,104044,625225,1,2.6,"SE","MERLE JCT",40.75,-94.55,4045000,9433000
201604,104044,625226,1,3.67,"W","PLATTEVILLE",40.63,-94.64,4037800,9438400
201604,104044,625227,1,3.22,"ESE","BEDFORD ARPT",40.62,-94.66,4037200,9439600
201604,104044,625228,1,1.25,"WNW","LEON",40.74,-93.75,4044400,9345000
201604,104044,625232,1,2.07,"S","HADDEN HILL",41.59,-93.83,4135400,9349800
201604,104044,625352,1,.52,"E","LUCAS",41.03,-93.46,411800,9327600
201604,104044,627626,1,1.67,"WNW","DES MOINES",41.608,-93.6504,4136480,9339024
201604,104044,627628,1,3.71,"NNW","MERCER",40.9793,-94.6582,4058758,9439492
201604,104047,622361,1,.88,"SE","RAMSEY",38.31,-86.14,3818600,868400
201604,104047,622361,2,1.49,"SSE","RAMSEY",38.2994,-86.1423,3817964,868538
201604,104047,622361,3,1.56,"SSW","RAMSEY",38.2986,-86.1591,3817916,869546
201604,104047,622361,4,.59,"SW","RAMSEY",38.3134,-86.157,3818804,869420
201604,104047,622362,1,4.53,"WSW","KENT",38.71,-85.61,3842600,8536600
201604,104047,622363,1,.88,"SW","JASPER",38.39,-86.94,3823400,8656400
201604,104047,622364,1,.69,"S","PILOT KNOB",38.27,-86.35,3816200,8621000
201604,104047,622365,1,.54,"E","TELL CITY",37.95,-86.76,3757000,8645600
201604,104047,622366,1,1.09,"E","GATCHEL",38.05,-86.63,383000,8637800
201604,104047,622367,1,.69,"S","PILOT KNOB",38.27,-86.35,3816200,8621000
201604,104047,622368,1,2.8,"WSW","HILLCREST",38.19,-86.17,3811400,8610200
201604,104047,622369,1,1.76,"ESE","AUSTIN",38.74,-85.77,3844400,8546200
201604,104047,622370,1,0,"N","FLOYDS KNOBS",38.32,-85.87,3819200,8552200
201604,104047,622371,1,.54,"E","HAPS ARPT",38.33,-85.76,3819800,8545600
201604,104047,622372,1,.88,"SW","SELLERSBURG",38.39,-85.76,3823400,8545600
201604,104047,622373,1,1.48,"NNE","SWITZER XRDS",38.29,-86.41,3817400,8624600
201604,104048,622374,1,.55,"E","MANNSVILLE",37.37,-85.19,3722200,8511400
201604,104048,622374,2,.69,"ESE","MANNSVILLE",37.3648,-85.1892,3721888,8511352
201604,104048,622374,3,.57,"W","MANNSVILLE",37.3684,-85.2101,3722104,8512606
201604,104048,622374,4,.33,"N","MANNSVILLE",37.3748,-85.2004,3722488,8512024
201604,104048,622375,1,1.65,"E","HARTFORD",37.45,-86.89,3727000,8653400
201604,104048,622375,2,.64,"SE","HARTFORD",37.4424,-86.9134,3726544,8654804
201604,104048,622375,3,.13,"NW","HARTFORD",37.4514,-86.9214,3727084,8655284
201604,104048,622375,4,1.02,"NE","HARTFORD",37.4613,-86.908,3727678,8654480
201604,104048,622376,1,.55,"E","CLARKSON",37.5,-86.21,3730000,8612600
201604,104048,622376,2,.84,"SSE","CLARKSON",37.4888,-86.2144,3729328,8612864
201604,104048,622376,3,.7,"S","CLARKSON",37.4899,-86.2198,3729394,8613188
201604,104048,622376,4,.2,"E","CLARKSON",37.4999,-86.2164,3729994,8612984
201604,104048,622377,1,.88,"NE","LOCKPORT",38.44,-84.96,3826400,8457600
201604,104048,622378,1,2.14,"SSW","VEACHLAND",38.19,-85.21,3811400,8512600
201604,104048,622379,1,1.29,"WSW","FRANKFORT",38.19,-84.87,3811400,8452200
201604,104048,622380,1,2.35,"NNW","BEECH BOTTOM",37.4,-84.97,3724000,8458200
201604,104048,622381,1,3.37,"WSW","BEECH BOTTOM",37.36,-85.01,3721600,85600
201604,104048,622382,1,2.28,"WNW","BRIDGEPORT",38.18,-84.99,3810800,8459400
201604,104048,622383,1,0,"N","LEWISPORT",37.93,-86.9,3755800,8654000
201604,104048,622384,1,1.64,"E","BEDA",37.5,-86.92,3730000,8655200
201604,104048,622385,1,.69,"S","HISLE",38.62,-85.32,3837200,8519200
201604,104048,622386,1,.54,"W","GOSHEN",38.4,-85.58,3824000,8534800
201604,104048,622387,1,1.38,"N","JACKSONVILLE",38.29,-85.02,3817400,851200
201604,104048,622388,1,0,"N","BALLARDSVILLE",38.37,-85.35,3822200,8521000
201604,104048,622389,1,1.29,"ENE","FRANKFT CPTL CITY AR",38.19,-84.88,3811400,8452800
201604,104048,622390,1,1.29,"ESE","NINEVAH",38.07,-84.86,384200,8451600
201604,104048,622391,1,1.77,"WSW","NUGENT XRDS",38.11,-84.73,386600,8443800
201604,104048,622392,1,1.79,"ESE","TILFORD",37.37,-86.52,3722200,8631200
201604,104048,622393,1,2.35,"NNW","FRANKLIN",36.75,-86.59,3645000,8635400
201604,104048,622635,1,.54,"W","BONHAM",38.38,-85.41,3822800,8524600
201604,104048,622639,1,.54,"E","BALLARDSVILLE",38.37,-85.34,3822200,8520400
201604,104048,622643,1,0,"N","ROSINE",37.45,-86.75,3727000,8645000
201604,104048,622644,1,.69,"N","LANHAMTOWN",37.34,-84.88,3720400,8452800
201604,104048,622646,1,2.14,"SSE","LEITCHFIELD",37.45,-86.29,3727000,8617400
201604,104048,622647,1,1.64,"W","HARNED",37.75,-86.45,3745000,8627000
201604,104048,622649,1,2.65,"NE","HARTFORD",37.48,-86.89,3728800,8653400
201604,104048,622650,1,1.65,"E","HARTFORD",37.45,-86.89,3727000,8653400
201604,104048,622652,1,.69,"N","FORDSVILLE",37.64,-86.72,3738400,8643200
201604,104048,622654,1,2.61,"ENE","PETROLEUM",36.72,-86.21,3643200,8612600
201604,104048,622655,1,.88,"NW","BRANDENBURG",38.01,-86.18,38600,8610800
201604,104048,622656,1,2.82,"S","HINESDALE",37.29,-85.83,3717400,8549800
201604,104048,622659,1,0,"N","CLOVERPORT",37.83,-86.63,3749800,8637800
201604,104065,622544,1,.59,"W","NEWELLTON",32.07,-91.24,324200,9114400
201604,104065,622544,2,.69,"N","NEWELLTON",32.08,-91.23,324800,9113800
201604,104066,622545,1,0,"N","TERRY",32.1,-90.3,326000,9018000
201604,104066,622546,1,2.76,"NNE","WHITES",32.1189,-90.1895,327134,9011370
201604,104066,622547,1,.69,"N","PUCKETT",32.09,-89.78,325400,8946800
201604,104066,622548,1,.59,"W","GUNN",32.07,-89.69,324200,8941400
201604,104066,622549,1,.59,"W","TOPEKA",31.42,-90.19,3125200,9011400
201604,104066,622550,1,.59,"W","TOPEKA",31.42,-90.19,3125200,9011400
201604,104066,622550,2,0,"N","DIVIDE",31.42,-90.15,3125200,909000
201604,104066,622555,1,.69,"N","SANDERSVILLE",31.79,-89.03,3147400,891800
201604,104066,622557,1,3.41,"WSW","BROOKHAVEN",31.5537,-90.4989,3133222,9029934
201604,104066,622557,2,1.93,"SSE","FAIR OAKS SPGS",31.5231,-90.3208,3131386,9019248
201604,104066,622558,1,1.5,"SSE","(PIB)PINE BELT RGNL",31.45,-89.32,3127000,8919200
201604,104066,622558,2,0,"N","MOSELLE",31.5,-89.28,3130000,8916800
201604,104066,622559,1,0,"N","MOSELLE",31.5,-89.28,3130000,8916800
201604,104066,622559,2,.72,"S","MOSELLE",31.4896,-89.2801,3129376,8916806
201604,104066,622559,3,.7,"SE","MOSELLE",31.4926,-89.272,3129556,8916320
201604,104066,622559,4,.47,"ENE","MOSELLE",31.5031,-89.2728,3130186,8916368
201604,104066,622560,1,.59,"W","ELLISVILLE",31.6,-89.21,3136000,8912600
201604,104066,622561,1,1.06,"ESE","RIVERSIDE",31.3418,-89.3149,3120508,8918894
201604,104066,622561,2,1.39,"W","PETAL",31.3463,-89.2931,3120778,8917586
201604,104066,622561,3,.78,"NNW","DIXIE PINE",31.31,-89.2862,3118600,8917172
201604,104066,622561,4,.32,"SW","HATTIESBURG",31.3174,-89.3244,3119044,8919464
201604,104066,622617,1,.91,"SW","LAUREL",31.69,-89.14,3141400,898400
201604,104919,628346,1,.59,"E","GLEN COVE",31.87,-99.64,3152200,9938400
201604,104919,628348,1,.69,"S","SONORA",30.56,-100.63,3033600,10037800
201604,104919,628349,1,.69,"S","CHRISTOVAL",31.19,-100.5,3111400,10030000
201604,104919,628350,1,1.81,"NW","BROWNWOOD",31.74,-99,3144400,9900
201604,104919,628351,1,.69,"N","(ABI)ABILENE MUNI AR",32.43,-99.68,3225800,9940800
201604,104919,628656,1,0,"N","CHAMPION",32.37,-100.62,3222200,10037200
201604,104919,628657,1,12.54,"NW","STERLING CITY",31.94,-101.17,3156400,10110200
201604,104919,631070,1,6.18,"NNW","STAMFORD",33.0303,-99.8271,331818,9949626
201604,104919,631070,2,5.66,"NNW","STAMFORD",33.0298,-99.8017,331788,9948102
201604,104921,628324,1,1.76,"ESE","HURLOCK",38.62,-75.84,3837200,7550400
201604,104934,631255,1,6,"SSW","RED CLOUD",40.0198,-98.5734,401188,9834404
201604,104934,631257,1,0,"E","SUPERIOR",40.03,-98.07,401800,984200
